ID,RAdeg,DEdeg,gmag,gMag,mu,PRh,ARh,z,Nuc,Class,Env,PGC
150157-074436,225.4892,-7.7434,18.49,-14.09,22.96,0.43,3.13,9.9999,0,ND,2,PGC53630
150228+012151,225.6173,1.3642,17.76,-14.93,23.16,0.73,4.79,0.005,0,ND,3,PGC53643
150229+012651,225.6209,1.4476,21.24,-11.44,25.91,0.52,3.42,9.9999,0,ND,3,PGC53643
150233+015607,225.6378,1.9354,17.68,-15.01,24.07,1.15,7.57,0.0055,1,ND,3,PGC53643
150236+020139,225.6504,2.0275,17.59,-15.1,23.06,0.75,4.95,0.0065,0,ND,3,PGC53643
150238+012629,225.6621,1.4414,20.44,-12.25,25.7,0.68,4.5,9.9999,1,ND,3,PGC53643
150240+030727,225.6702,3.1244,18.27,-13.98,24.74,0.99,7.84,9.9999,0,ND,2,PGC53862
150241+012307,225.6721,1.3853,18.47,-14.22,23.77,0.7,4.58,9.9999,0,ND,3,PGC53643
150304+011336,225.7682,1.2268,19.0,-13.69,24.75,0.86,5.65,9.9999,1,ND,3,PGC53643
150307+013933,225.7792,1.6594,20.31,-12.37,25.89,0.79,5.22,9.9999,0,ND,3,PGC53643
150321+012552,225.8386,1.4312,19.36,-13.33,25.9,1.24,8.12,9.9999,1,ND,3,PGC53643
150323+021221,225.8488,2.2061,18.51,-13.75,25.44,1.22,9.7,9.9999,0,ND,2,PGC53862
150329+014224,225.8711,1.7068,18.7,-13.99,23.83,0.64,4.23,9.9999,1,ND,3,PGC53643
150336+012542,225.9016,1.4286,21.87,-10.82,26.24,0.45,2.99,9.9999,0,ND,3,PGC53643
150341+005420,225.9234,0.9056,19.02,-13.32,24.5,0.65,4.98,9.9999,0,ND,2,PGC53932
150344+023308,225.9345,2.5522,16.91,-15.34,22.85,0.77,6.13,0.0058,1,ND,2,PGC53862
150350+010736,225.9597,1.1268,15.59,-16.75,22.01,1.0,7.68,0.0051,1,ND,2,PGC53932
150351+014224,225.9632,1.7069,20.44,-11.81,24.47,0.32,2.55,9.9999,0,ND,2,PGC53862
150357+012436,225.9886,1.4101,20.12,-12.23,25.97,0.77,5.92,9.9999,0,ND,2,PGC53932
150402+012200,226.0108,1.3667,18.36,-13.99,26.23,1.96,15.02,9.9999,0,UD,2,PGC53932
150413+023234,226.0546,2.543,15.26,-17.0,22.46,1.39,11.01,0.0064,1,ND,2,PGC53862
150416+013538,226.067,1.594,18.45,-13.9,24.18,0.73,5.59,9.9999,1,ND,2,PGC53932
150419+014519,226.0791,1.7554,18.03,-14.22,24.84,1.16,9.19,9.9999,0,ND,2,PGC53862
150424+020652,226.103,2.1146,16.76,-15.49,22.49,0.7,5.56,0.0057,1,ND,2,PGC53862
150432+042554,226.1372,4.4317,18.83,-13.42,25.08,0.89,7.07,9.9999,0,ND,2,PGC53862
150433+012938,226.138,1.4939,21.17,-11.17,26.05,0.49,3.77,9.9999,0,ND,2,PGC53932
150434+010156,226.143,1.0325,18.21,-14.14,23.85,0.7,5.37,0.0073,1,ND,2,PGC53932
150437+011454,226.155,1.2484,20.41,-11.94,25.42,0.52,4.02,9.9999,0,ND,2,PGC53932
150442+011727,226.1787,1.2909,16.08,-16.26,23.07,1.3,9.98,0.0066,1,ND,2,PGC53932
150443+011041,226.1817,1.1781,19.51,-12.83,23.78,0.37,2.85,9.9999,1,ND,2,PGC53932
150448+015851,226.2023,1.9808,17.39,-14.86,23.96,1.04,8.23,0.0065,0,ND,2,PGC53862
150450+553841,226.2085,55.6448,18.1,-12.56,24.83,0.57,8.89,9.9999,0,ND,3,PGC53933
150456+021526,226.2351,2.2572,19.61,-12.64,24.69,0.52,4.14,9.9999,0,ND,2,PGC53862
150508+020927,226.2867,2.1575,19.02,-13.24,24.25,0.56,4.44,9.9999,1,ND,2,PGC53862
150516+554940,226.3169,55.8279,15.61,-15.04,22.54,0.62,9.68,0.0019,1,ND,3,PGC53933
150520+014846,226.3345,1.8129,18.33,-13.93,25.6,1.43,11.35,9.9999,1,ND,2,PGC53862
150523+011435,226.3487,1.2432,19.31,-13.03,25.67,0.97,7.45,9.9999,1,ND,2,PGC53932
150527+013539,226.3665,1.5943,20.29,-12.06,24.53,0.36,2.81,9.9999,1,ND,2,PGC53932
150530+555159,226.3782,55.8666,18.31,-12.35,26.19,0.96,15.05,9.9999,0,ND,3,PGC53933
150531+013515,226.3826,1.5876,17.38,-14.96,23.13,0.73,5.63,0.0031,1,ND,2,PGC53932
150531+024721,226.3826,2.7892,18.02,-14.23,24.06,0.81,6.43,9.9999,0,ND,2,PGC53862
150537+021502,226.4044,2.2507,18.59,-13.66,24.11,0.63,5.05,9.9999,1,ND,2,PGC53862
150537+011810,226.4074,1.3031,16.79,-15.55,22.46,0.71,5.42,0.007,1,ND,2,PGC53932
150540+021957,226.4179,2.3327,19.81,-12.44,24.34,0.4,3.21,9.9999,0,ND,2,PGC53862
150542+020008,226.4277,2.0024,19.28,-12.98,25.0,0.7,5.56,9.9999,0,ND,2,PGC53862
150546+010056,226.4439,1.0158,18.81,-13.54,24.2,0.62,4.78,9.9999,0,ND,2,PGC53932
150550+013757,226.4599,1.6326,21.06,-11.28,25.49,0.4,3.07,9.9999,0,ND,2,PGC53932
150550+015429,226.4607,1.9083,16.35,-15.9,22.54,0.87,6.9,0.0058,1,ND,2,PGC53862
150554+021208,226.4782,2.2022,19.37,-12.88,25.58,0.87,6.94,9.9999,1,ND,2,PGC53862
150555+004307,226.4808,0.7186,19.34,-13.0,24.78,0.64,4.9,9.9999,1,ND,2,PGC53932
150600+015224,226.5035,1.8735,19.6,-12.66,24.01,0.38,3.04,9.9999,2,ND,2,PGC53862
150601+014346,226.5063,1.7296,18.88,-13.47,23.83,0.51,3.92,9.9999,1,ND,2,PGC53932
150604+014355,226.5175,1.7321,19.94,-12.4,24.95,0.52,4.01,9.9999,0,ND,2,PGC53932
150605+012540,226.5248,1.428,18.8,-13.54,25.14,0.96,7.38,9.9999,1,ND,2,PGC53932
150605+022314,226.5248,2.3875,18.81,-13.45,24.13,0.58,4.63,9.9999,0,ND,2,PGC53862
150606+011920,226.528,1.3224,17.37,-14.98,22.23,0.48,3.74,0.0077,1,ND,2,PGC53932
150612+021009,226.5531,2.1694,19.9,-12.36,24.52,0.42,3.36,9.9999,1,ND,2,PGC53862
150615+012913,226.5656,1.4872,19.8,-12.54,24.68,0.49,3.78,9.9999,0,ND,2,PGC53932
150616+015222,226.5695,1.8728,20.55,-11.79,26.25,0.71,5.5,9.9999,0,ND,2,PGC53932
150617+020603,226.5711,2.1008,20.77,-11.49,25.15,0.37,3.0,9.9999,0,ND,2,PGC53862
150617+012539,226.5715,1.4278,20.8,-11.55,25.77,0.51,3.94,9.9999,2,ND,2,PGC53932
150633+013918,226.6399,1.6552,19.92,-12.42,24.77,0.48,3.71,9.9999,2,ND,2,PGC53932
150633+552845,226.6412,55.4792,14.18,-16.47,22.47,1.16,18.16,0.0027,1,BC,3,PGC53933
150634+001255,226.6427,0.2155,17.34,-15.11,23.56,0.96,6.99,0.0068,1,ND,2,PGC54119
150634+013331,226.6428,1.5588,15.8,-16.54,17.67,0.12,0.94,0.005,2,ND,2,PGC53932
150638+021617,226.6615,2.2714,19.23,-13.03,24.6,0.59,4.72,9.9999,1,ND,2,PGC53862
150639+015003,226.6643,1.8343,20.09,-12.26,24.52,0.4,3.07,9.9999,0,ND,2,PGC53932
150639+020202,226.6656,2.0341,20.61,-11.65,25.3,0.43,3.46,9.9999,0,ND,2,PGC53862
150640+000436,226.6707,0.0767,17.48,-14.97,22.48,0.55,3.99,0.0056,1,ND,2,PGC54119
150641+012606,226.6718,1.4353,20.61,-11.73,26.72,0.86,6.64,9.9999,2,ND,2,PGC53932
150648+021457,226.7002,2.2492,19.96,-12.3,25.54,0.66,5.22,9.9999,0,ND,2,PGC53862
150650+023220,226.7115,2.5389,18.71,-13.55,25.01,0.91,7.27,9.9999,0,ND,2,PGC53862
150654+024807,226.7284,2.802,19.83,-12.43,26.12,0.91,7.26,9.9999,0,ND,2,PGC53862
150655+012254,226.7328,1.3817,18.63,-13.71,25.15,1.05,8.03,9.9999,1,ND,2,PGC53932
150657+011621,226.7397,1.2727,17.14,-15.2,24.52,1.56,11.95,9.9999,1,ND,2,PGC53932
150658+015939,226.7431,1.9944,18.13,-14.13,23.15,0.5,4.03,0.0043,0,BC,2,PGC53862
150700+022309,226.7502,2.3861,19.14,-13.12,25.93,1.15,9.12,9.9999,2,ND,2,PGC53862
150701+013937,226.7551,1.6604,20.25,-12.1,25.31,0.53,4.12,9.9999,0,ND,2,PGC53932
150704+015006,226.7669,1.8353,18.32,-14.02,23.84,0.66,5.08,9.9999,0,ND,2,PGC53932
150706+010819,226.7769,1.1387,20.07,-12.27,25.02,0.5,3.89,9.9999,0,ND,2,PGC53932
150707+023544,226.7797,2.5956,20.91,-11.35,26.69,0.72,5.71,9.9999,2,ND,2,PGC53862
150716+552827,226.8193,55.4744,20.05,-10.61,24.66,0.21,3.33,9.9999,1,ND,3,PGC53933
150727+012153,226.8658,1.3648,19.42,-12.93,25.11,0.71,5.48,9.9999,1,ND,2,PGC53932
150727+561604,226.866,56.2678,19.66,-10.99,23.85,0.17,2.75,9.9999,2,ND,3,PGC53933
150728+011818,226.8697,1.3051,20.97,-11.37,26.6,0.69,5.33,9.9999,0,ND,2,PGC53932
150734+010712,226.8925,1.1201,17.07,-15.27,22.68,0.69,5.28,0.0054,2,ND,2,PGC53932
150735+015939,226.8974,1.9942,19.96,-12.38,24.71,0.46,3.56,9.9999,0,ND,2,PGC53932
150736+022611,226.9026,2.4366,20.89,-11.36,25.23,0.37,2.94,9.9999,2,ND,2,PGC53862
150737+020109,226.9052,2.0193,15.34,-17.0,22.4,1.34,10.28,0.0064,1,ND,2,PGC53932
150747+010210,226.9471,1.0363,18.15,-14.19,25.19,1.33,10.22,9.9999,1,ND,2,PGC53932
150747+011731,226.9493,1.2922,15.26,-17.08,22.17,1.25,9.59,0.007,1,BC,2,PGC53932
150801+020903,227.0057,2.1511,17.36,-14.9,22.19,0.46,3.7,0.0036,1,ND,2,PGC53862
150802+021406,227.012,2.2352,19.03,-13.22,25.32,0.91,7.21,9.9999,0,ND,2,PGC53862
150805+561532,227.0227,56.2591,17.69,-12.97,24.77,0.66,10.42,9.9999,0,ND,3,PGC53933
150808+025416,227.0351,2.9047,18.39,-13.86,23.37,0.5,3.95,0.0054,2,BC,2,PGC53862
150809+012515,227.0381,1.421,18.83,-13.51,24.3,0.64,4.96,0.0076,0,ND,2,PGC53932
150812+012958,227.0517,1.4996,17.47,-14.87,23.59,0.87,6.68,0.0054,1,ND,2,PGC53932
150819+014207,227.0829,1.702,18.68,-13.66,24.39,0.72,5.52,9.9999,1,ND,2,PGC53932
150822+014754,227.0946,1.7986,17.39,-14.95,23.25,0.77,5.94,0.0056,1,ND,2,PGC53932
150823+021043,227.0992,2.1788,18.85,-13.4,25.38,1.01,8.05,9.9999,1,ND,2,PGC53862
150824+015308,227.1012,1.8856,20.12,-12.22,26.29,0.89,6.84,9.9999,0,ND,2,PGC53932
150825+014224,227.1066,1.7069,18.57,-13.78,24.06,0.65,5.01,0.0067,0,ND,2,PGC53932
150826+012723,227.1113,1.4566,19.07,-13.27,25.7,1.1,8.46,9.9999,0,ND,2,PGC53932
150828+012014,227.117,1.3373,19.88,-12.46,26.93,1.34,10.26,9.9999,0,ND,2,PGC53932
150841+011943,227.1739,1.3289,20.5,-11.85,25.6,0.54,4.19,9.9999,0,ND,2,PGC53932
150847+015400,227.1966,1.9,16.1,-16.25,22.07,0.81,6.24,0.0066,2,ND,2,PGC53932
150848+022308,227.201,2.3856,19.82,-12.44,25.55,0.7,5.59,9.9999,0,ND,2,PGC53862
150901+013654,227.2573,1.6151,18.0,-14.35,23.67,0.71,5.44,9.9999,0,ND,2,PGC53932
150902+015049,227.2615,1.847,17.97,-14.37,24.66,1.13,8.69,0.004,1,ND,2,PGC53932
150902+010338,227.2623,1.0606,19.81,-12.64,24.19,0.41,2.99,9.9999,2,ND,2,PGC54119
150904+004917,227.2679,0.8216,16.37,-16.08,21.9,0.7,5.1,0.0054,2,BC,2,PGC54119
150911+013050,227.2992,1.514,19.5,-12.84,25.68,0.89,6.85,9.9999,1,ND,2,PGC53932
150915+015517,227.3126,1.9215,16.46,-15.88,21.85,0.62,4.76,0.0057,2,ND,2,PGC53932
150916+012334,227.3194,1.3929,19.98,-12.36,26.3,0.95,7.31,9.9999,1,ND,2,PGC53932
150920+014328,227.3347,1.7247,19.35,-12.99,24.99,0.69,5.35,9.9999,2,ND,2,PGC53932
150922+013552,227.3438,1.5979,21.75,-10.59,26.1,0.38,2.95,9.9999,0,ND,2,PGC53932
151024+024514,227.6016,2.7541,19.64,-12.61,26.08,0.97,7.72,9.9999,0,ND,2,PGC53862
151026+040516,227.6092,4.0879,19.34,-12.91,25.2,0.74,5.92,9.9999,0,ND,2,PGC53862
151101+014050,227.7556,1.6806,16.79,-15.56,23.15,0.97,7.47,0.0056,1,ND,2,PGC53932
151121+013638,227.8397,1.6107,16.8,-15.65,23.54,1.22,8.9,0.0065,0,ND,2,PGC54119
151224+020448,228.1002,2.08,16.34,-16.01,22.58,0.92,7.07,0.0056,1,ND,2,PGC53932
151241+013723,228.1726,1.6233,16.85,-15.6,21.52,0.47,3.44,0.0063,1,ND,2,PGC54119
151358+004921,228.4939,0.8225,20.07,-12.38,25.4,0.63,4.64,9.9999,0,ND,2,PGC54119
151442+013710,228.6751,1.6196,18.2,-14.25,23.72,0.69,5.06,9.9999,0,BC,2,PGC54119
151443+013209,228.6816,1.536,18.47,-13.98,24.09,0.73,5.3,9.9999,0,ND,2,PGC54119
151444+031930,228.6841,3.3252,18.96,-12.76,24.44,0.5,4.99,9.9999,0,ND,3,PGC54849
151452+553716,228.7169,55.6212,19.21,-11.69,24.5,0.32,4.56,9.9999,1,ND,2,PGC54470
151509+024506,228.7892,2.7517,16.1,-16.25,22.64,1.06,8.12,0.0059,0,BC,2,PGC53932
151510+562700,228.7937,56.4502,22.55,-8.35,25.46,0.11,1.53,9.9999,0,ND,2,PGC54470
151510+420334,228.7953,42.0596,19.14,-13.91,23.91,0.67,3.58,9.9999,2,ND,3,PGC54428
151543+561921,228.933,56.3227,19.39,-11.5,23.58,0.19,2.75,9.9999,1,ND,2,PGC54470
151624+562635,229.1003,56.4433,19.61,-11.28,24.95,0.33,4.66,9.9999,0,ND,2,PGC54470
151639+022142,229.1637,2.3617,19.73,-12.72,24.98,0.61,4.47,9.9999,0,ND,2,PGC54119
151842+552405,229.6779,55.4015,19.78,-11.12,25.26,0.36,4.99,9.9999,0,ND,2,PGC54470
152612+413951,231.5513,41.6644,19.61,-13.0,24.8,0.67,4.36,9.9999,0,ND,2,PGC55080
153403+592728,233.5151,59.4578,17.04,-15.97,22.89,1.11,5.89,0.0103,1,ND,2,PGC55674
153438+591021,233.6605,59.1725,17.01,-16.0,22.68,1.02,5.43,0.0108,2,BC,2,PGC55674
153459+595659,233.7475,59.9498,18.37,-14.64,24.9,1.52,8.07,9.9999,0,UD,2,PGC55674
153652+163605,234.2202,16.6016,18.37,-14.32,24.89,1.24,8.05,9.9999,1,ND,2,PGC55588
153732-014908,234.3836,-1.819,19.81,-14.78,25.99,2.25,6.85,9.9999,0,UD,2,PGC55648
153757+592343,234.4889,59.3954,18.8,-14.2,22.96,0.5,2.7,9.9999,1,ND,2,PGC55674
153808+590000,234.5348,59.0002,17.4,-15.61,24.24,1.75,9.31,9.9999,0,ND,2,PGC55674
153810+591751,234.5454,59.2977,17.74,-15.27,22.82,0.78,4.14,9.9999,1,ND,2,PGC55674
153828+592707,234.6168,59.4522,18.21,-14.8,23.85,1.01,5.37,9.9999,0,ND,2,PGC55674
154106+595211,235.2776,59.8698,17.02,-15.99,21.63,0.62,3.34,9.9999,1,ND,2,PGC55674
154849+051011,237.2078,5.1699,20.2,-12.49,25.79,0.78,5.24,9.9999,0,ND,3,PGC56111
154903+050639,237.2665,5.1109,20.21,-12.48,25.33,0.63,4.21,9.9999,0,ND,3,PGC56111
154909+050738,237.2908,5.1275,19.42,-13.27,24.75,0.69,4.63,9.9999,0,ND,3,PGC56111
155445+143502,238.6877,14.5841,18.03,-14.26,22.38,0.38,2.96,9.9999,1,ND,3,PGC56334
155614+060550,239.0615,6.0974,16.84,-16.04,23.57,1.49,8.83,9.9999,0,BC,3,PGC56413
155620+061116,239.0837,6.1878,18.16,-14.72,25.25,1.76,10.43,9.9999,0,UD,3,PGC56413
155718+055903,239.3291,5.9842,19.61,-12.62,23.63,0.31,2.54,9.9999,2,ND,3,PGC56475
161001+003926,242.5051,0.6573,17.43,-15.35,23.66,0.98,7.03,9.9999,0,ND,3,PGC57345
161014+003905,242.5603,0.6516,18.35,-14.43,25.27,1.35,9.66,9.9999,0,ND,3,PGC57345
163329+780536,248.3731,78.0936,16.03,-15.87,23.09,1.11,10.27,9.9999,1,ND,3,PGC58477
170130+715515,255.3765,71.921,18.47,-13.07,23.55,0.37,4.14,9.9999,0,ND,2,PGC59742
170306+722924,255.7777,72.4901,16.66,-14.88,24.0,1.07,11.77,9.9999,0,ND,2,PGC59742
170427+720919,256.1145,72.1553,18.98,-12.56,24.44,0.45,4.95,9.9999,0,ND,2,PGC59742
170954+720450,257.4777,72.0808,18.33,-13.21,24.37,0.59,6.47,9.9999,0,ND,2,PGC59742
171034+720229,257.6431,72.0414,18.95,-12.58,25.51,0.75,8.19,9.9999,0,ND,2,PGC59742
171036+720410,257.6535,72.0696,17.91,-13.62,23.91,0.57,6.32,9.9999,0,ND,2,PGC59742
171212+721052,258.0532,72.1814,19.47,-12.07,25.73,0.65,7.14,9.9999,0,ND,2,PGC59742
171330+722547,258.3773,72.4297,17.01,-14.52,23.45,0.7,7.71,9.9999,0,ND,2,PGC59742
171643+615101,259.1803,61.8505,17.65,-15.56,23.65,1.3,6.33,0.0116,0,ND,3,PGC60025
171732+615120,259.3867,61.8556,20.41,-12.79,25.92,1.03,5.04,9.9999,0,ND,3,PGC60025
172932+754436,262.3836,75.7434,19.75,-12.1,27.28,1.36,12.79,9.9999,0,ND,3,PGC60393
174904+204836,267.2682,20.8101,19.14,-14.45,23.56,0.67,3.06,9.9999,2,ND,3,PGC60911
175233+180809,268.1393,18.136,19.45,-13.52,25.14,0.91,5.48,9.9999,0,ND,2,PGC61128
175342+181632,268.4282,18.2757,20.21,-12.77,24.35,0.44,2.68,9.9999,2,ND,2,PGC61128
175352+184345,268.4684,18.7294,20.48,-12.5,24.96,0.52,3.15,9.9999,0,ND,2,PGC61128
175413+181051,268.5543,18.1811,18.72,-14.25,22.14,0.32,1.92,9.9999,2,ND,2,PGC61128
175416+182259,268.5677,18.3833,20.26,-12.72,23.85,0.34,2.09,9.9999,2,ND,2,PGC61128
175419+183440,268.5812,18.578,19.89,-13.09,24.98,0.69,4.17,9.9999,2,ND,2,PGC61128
175420+180905,268.5846,18.1516,20.23,-12.74,23.88,0.35,2.14,9.9999,2,ND,2,PGC61128
175425+181309,268.6078,18.2194,19.77,-13.21,24.77,0.66,3.99,9.9999,2,ND,2,PGC61128
175436+181707,268.6532,18.2855,19.49,-13.49,23.96,0.52,3.13,9.9999,1,ND,2,PGC61128
175437+182239,268.6576,18.3776,19.9,-13.07,24.57,0.56,3.42,9.9999,0,ND,2,PGC61128
175448+182801,268.7003,18.467,20.74,-12.24,25.35,0.55,3.33,9.9999,0,ND,2,PGC61128
175448+181402,268.7015,18.2342,18.32,-14.66,22.64,0.48,2.92,9.9999,0,ND,2,PGC61128
175453+180442,268.7238,18.0785,18.6,-14.38,24.02,0.8,4.83,9.9999,0,ND,2,PGC61128
175455+181208,268.7328,18.2024,17.57,-15.41,21.41,0.39,2.35,9.9999,1,BC,2,PGC61128
175459+182016,268.7478,18.3378,17.34,-15.64,21.73,0.5,3.02,9.9999,1,ND,2,PGC61128
175500+180335,268.7504,18.06,18.75,-14.22,23.87,0.7,4.2,9.9999,2,ND,2,PGC61128
175507+175410,268.7793,17.903,17.98,-15.0,21.65,0.36,2.16,9.9999,0,ND,2,PGC61128
175519+182937,268.8298,18.4937,17.96,-15.02,21.84,0.39,2.38,9.9999,0,ND,2,PGC61128
175519+181636,268.8322,18.2768,19.29,-13.68,23.41,0.44,2.65,9.9999,2,ND,2,PGC61128
175522+182048,268.8417,18.3468,21.78,-11.2,25.48,0.36,2.19,9.9999,2,ND,2,PGC61128
175528+185245,268.8707,18.8793,19.25,-13.73,22.86,0.34,2.1,9.9999,2,ND,2,PGC61128
175532+182036,268.8864,18.3435,17.63,-15.35,22.94,0.76,4.6,9.9999,0,ND,2,PGC61128
175536+181008,268.9041,18.1691,18.82,-14.16,23.62,0.6,3.64,9.9999,2,ND,2,PGC61128
175540+180003,268.919,18.0011,19.05,-13.93,22.88,0.38,2.32,9.9999,2,ND,2,PGC61128
175541+181649,268.9241,18.2804,18.5,-14.48,23.71,0.73,4.39,9.9999,0,ND,2,PGC61128
175543+185326,268.9295,18.8907,20.83,-12.15,25.25,0.51,3.07,9.9999,0,ND,2,PGC61128
175544+181607,268.9359,18.2689,16.91,-16.06,21.95,0.67,4.05,9.9999,2,ND,2,PGC61128
175547+181612,268.947,18.2701,16.77,-16.21,22.25,0.83,4.98,9.9999,2,ND,2,PGC61128
175552+182058,268.9694,18.3497,18.26,-14.72,25.48,1.85,11.1,9.9999,0,UD,2,PGC61128
175555+185305,268.9795,18.8849,18.65,-14.33,23.19,0.53,3.22,9.9999,2,ND,2,PGC61128
175606+183137,269.0288,18.527,18.32,-14.66,23.57,0.74,4.47,9.9999,1,ND,2,PGC61128
175626+183110,269.1118,18.5195,16.67,-16.31,22.59,1.02,6.12,9.9999,0,ND,2,PGC61128
175655+180914,269.2307,18.1539,19.06,-13.91,23.53,0.52,3.12,9.9999,0,ND,2,PGC61128
175713+182428,269.3051,18.4079,18.04,-14.94,22.11,0.43,2.6,9.9999,0,ND,2,PGC61128
202400-433319,306.0026,-43.5554,18.85,-14.11,25.23,1.34,7.53,9.9999,0,ND,2,PGC64632
202401-433603,306.0061,-43.6009,15.57,-17.39,21.82,1.27,7.1,0.0089,1,ND,2,PGC64632
202405-433435,306.0247,-43.5766,17.84,-15.12,23.78,1.1,6.15,9.9999,1,ND,2,PGC64632
202411-440021,306.0477,-44.006,16.79,-16.18,22.36,0.92,5.19,9.9999,0,BC,2,PGC64632
202422-434327,306.0938,-43.7242,18.58,-14.39,24.16,0.93,5.21,9.9999,2,ND,2,PGC64632
202512-433519,306.3036,-43.5887,17.11,-15.85,23.59,1.4,7.86,9.9999,1,ND,2,PGC64632
205136-570339,312.9029,-57.0611,18.26,-14.66,22.98,0.59,3.5,9.9999,1,ND,2,PGC65600
205144-564541,312.9351,-56.7614,19.74,-13.18,23.58,0.39,2.34,9.9999,1,ND,2,PGC65600
205224-570812,313.1003,-57.1367,18.95,-13.97,23.76,0.62,3.65,9.9999,1,ND,2,PGC65600
205231-570844,313.1311,-57.1458,19.56,-13.36,23.92,0.5,2.97,9.9999,1,ND,2,PGC65600
205321-565052,313.3411,-56.8478,21.52,-11.4,26.83,0.78,4.61,9.9999,2,ND,2,PGC65600
205328-565921,313.3697,-56.9894,18.13,-14.79,23.91,0.97,5.72,9.9999,1,ND,2,PGC65600
205329-565057,313.3746,-56.8493,17.21,-15.71,23.18,1.06,6.24,9.9999,1,ND,2,PGC65600
210639-423628,316.6658,-42.6079,21.06,-11.91,25.36,0.52,2.89,9.9999,0,ND,3,PGC66113
210908-485915,317.2871,-48.9877,18.88,-13.4,24.57,0.69,5.48,9.9999,2,ND,2,PGC66549
210926-492549,317.3613,-49.4304,20.24,-12.05,24.42,0.34,2.74,9.9999,2,ND,2,PGC66549
210930-490355,317.3763,-49.0655,19.7,-12.59,24.98,0.57,4.53,9.9999,2,ND,2,PGC66549
210932-491818,317.384,-49.3051,18.06,-14.22,23.69,0.67,5.31,9.9999,1,ND,2,PGC66549
211017-491736,317.5716,-49.2934,19.99,-12.29,27.28,1.46,11.47,9.9999,2,ND,2,PGC66549
211142-491115,317.9267,-49.1875,18.0,-14.29,23.17,0.55,4.33,9.9999,0,ND,2,PGC66549
211148-635755,317.9524,-63.9654,18.44,-15.21,24.69,1.76,7.09,9.9999,1,UD,2,PGC66530
211156-492313,317.9871,-49.387,18.9,-13.39,24.39,0.64,5.02,9.9999,0,ND,2,PGC66549
211202-491315,318.0101,-49.221,20.14,-12.14,23.49,0.23,1.86,9.9999,2,ND,2,PGC66549
211204-492748,318.0169,-49.4634,18.17,-14.12,24.07,0.77,6.06,9.9999,1,ND,2,PGC66549
211551-481033,318.9629,-48.1761,20.09,-12.19,25.5,0.61,4.82,9.9999,0,ND,2,PGC66549
211612-483151,319.0507,-48.5309,18.11,-14.17,23.92,0.73,5.78,9.9999,1,ND,2,PGC66549
211625-482407,319.1067,-48.402,18.65,-13.64,23.38,0.45,3.53,9.9999,1,ND,2,PGC66549
211645-482304,319.1909,-48.3845,19.13,-13.16,24.82,0.69,5.48,9.9999,1,ND,2,PGC66549
211652-483606,319.2187,-48.6019,18.95,-13.34,24.89,0.78,6.16,9.9999,1,ND,2,PGC66549
211758-483207,319.4923,-48.5354,16.96,-15.32,24.57,1.69,13.29,9.9999,0,ND,2,PGC66549
211821-634447,319.5887,-63.7465,17.73,-15.93,20.15,0.3,1.22,9.9999,2,ND,2,PGC66530
211833-483330,319.6387,-48.5586,16.11,-16.17,22.25,0.85,6.73,9.9999,2,ND,2,PGC66549
211849-635150,319.7069,-63.8641,18.59,-15.06,24.39,1.43,5.77,9.9999,0,ND,2,PGC66530
211854-634827,319.726,-63.8077,17.57,-16.08,24.11,2.01,8.11,9.9999,1,TS,2,PGC66530
211914-490732,319.8115,-49.1256,18.17,-14.11,23.15,0.5,3.96,9.9999,0,ND,2,PGC66549
211916-490833,319.8182,-49.1426,18.45,-13.84,24.72,0.91,7.18,9.9999,1,ND,2,PGC66549
211929-483902,319.8709,-48.6508,19.8,-12.49,26.06,0.9,7.13,9.9999,0,ND,2,PGC66549
211935-483300,319.8958,-48.5502,21.0,-11.28,24.69,0.27,2.18,9.9999,0,ND,2,PGC66549
211958-484850,319.9931,-48.8141,16.51,-15.78,19.03,0.64,5.07,9.9999,1,ND,2,PGC66549
212006-483712,320.0252,-48.62,21.23,-11.06,25.67,0.39,3.09,9.9999,2,ND,2,PGC66549
212018-484750,320.0759,-48.7973,17.82,-14.47,23.59,0.72,5.69,9.9999,1,ND,2,PGC66549
212025-483408,320.1074,-48.5689,19.74,-12.54,25.84,0.84,6.61,9.9999,0,ND,2,PGC66549
212149-474311,320.4572,-47.7199,18.91,-13.38,25.07,0.87,6.82,9.9999,0,ND,2,PGC66549
212547-404859,321.4474,-40.8165,20.85,-11.79,24.9,0.39,2.59,9.9999,0,ND,3,PGC66740
213126-435558,322.8605,-43.9329,20.23,-12.11,23.93,0.29,2.19,9.9999,2,ND,3,PGC66934
213230-440119,323.1287,-44.0222,21.55,-10.79,25.73,0.37,2.74,9.9999,0,ND,3,PGC66934
213233-440055,323.1414,-44.0154,21.3,-11.04,24.11,0.19,1.46,9.9999,2,ND,3,PGC66934
213854-640350,324.7279,-64.0641,17.4,-15.81,23.17,1.13,5.68,9.9999,1,ND,2,PGC67168
213903-635644,324.7654,-63.9457,21.49,-11.72,25.85,0.59,2.98,9.9999,0,ND,2,PGC67168
213912-640445,324.8003,-64.0793,15.23,-17.98,15.13,0.07,0.38,9.9999,2,ND,2,PGC67168
213916-635129,324.8186,-63.8583,19.22,-13.99,25.36,1.34,6.74,9.9999,0,ND,2,PGC67168
213927-635336,324.8659,-63.8936,21.06,-12.15,27.19,1.33,6.7,9.9999,0,ND,2,PGC67168
