ID,HostETG,Dist,f_Dist,Distl,r_Distl,RAdeg,DEdeg,gmag,g-i,g-r,n,n_n,Re,b/a,PA,mu0g,<mueg>,Morph,field1,field2,field3,host_ra,host_dec,host_Vhel,host_D,host_Mk,host_Ab,host_logRe,iso_clean,main_field,r_fov_arcsec
MATLAS-1123,NGC3998,13.7,1,0.0, ,179.0043,55.8127,18.16,0.0,0.0,1.39,*,11.76,0.7,1.61,23.98,24.76,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1124,NGC3998,13.7,1,0.0, ,179.0393,55.2653,19.19,0.0,0.51,0.73, ,7.64,0.5,66.96,24.07,24.85,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1125,NGC4026,13.2,1,0.0, ,179.0678,51.2853,19.13,0.0,0.17,0.94, ,5.81,0.74,-0.55,23.06,23.85,dIN ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1126,NGC3945,23.2,1,0.0, ,179.1023,60.388,21.66,0.42,0.39,0.72, ,4.36,0.84,-14.83,25.31,26.1,dE  ,NGC3945,,,178.30719,60.67556,1281.0,23.2,-24.31,0.12,1.45,0.0,NGC3945,1873.7078224728389
MATLAS-1127,NGC3998,13.7,1,17.27,a,179.2571,55.4198,15.98,0.0,0.53,1.73, ,14.19,0.63,-76.74,22.2,22.98,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1128,NGC3998,13.7,1,11.03,a,179.2627,55.5869,16.4,0.0,0.52,1.07, ,9.8,0.65,-45.98,21.82,22.6,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1129,NGC3998,13.7,1,0.0, ,179.3189,55.5436,20.76,0.0,0.54,0.77, ,4.39,0.98,-22.55,24.44,25.22,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1130,NGC4026,13.2,1,7.52,c,179.509,51.3489,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1131,NGC3998,13.7,1,0.0, ,179.511,55.2464,18.43,0.0,0.41,0.92, ,12.44,0.83,-59.1,24.37,25.15,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1132,NGC3998,13.7,1,13.84,a,179.5569,55.388,16.38,0.0,0.64,1.09, ,9.49,0.88,-37.88,21.72,22.5,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1133,NGC4026,13.2,1,0.0, ,179.5807,51.5182,20.9,0.0,0.4,1.12, ,6.19,0.69,-6.02,25.32,26.1,dE  ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1134,NGC4036,24.6,1,0.0, ,179.5869,61.8601,20.22,0.0,0.58,0.69, ,6.72,0.74,73.48,24.82,25.6,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1135,NGC3998,13.7,1,0.0, ,179.6012,55.8408,22.2,0.0,0.45,0.39, ,2.06,0.86,-62.74,24.23,25.01,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1136,NGC3998,13.7,1,13.54,a,179.7046,55.307,16.68,0.0,0.6,0.86, ,13.71,0.9,-43.12,22.83,23.61,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1137,NGC3998,13.7,1,0.0, ,179.706,55.5881,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1138,NGC4026,13.2,1,0.0, ,179.7511,51.0024,22.72,0.0,0.42,0.46, ,3.21,0.72,-83.94,27.06,27.85,dE  ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1139,NGC3998,13.7,1,0.0, ,179.849,55.4226,21.24,0.0,0.43,0.64, ,4.94,0.79,54.37,25.17,25.95,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1140,NGC3998,13.7,1,0.0, ,179.8946,54.9784,19.3,0.0,0.57,0.76, ,4.7,0.61,-9.08,23.12,23.9,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1141,NGC4036,24.6,1,0.0, ,179.941,61.5298,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1142,NGC4026,13.2,1,10.84,c,179.961,50.4988,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1143,NGC4036,24.6,1,0.0, ,180.0308,61.4838,19.25,0.0,0.42,0.83, ,5.7,0.65,-32.63,23.49,24.27,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1144,NGC3998,13.7,1,0.0, ,180.0504,55.2947,19.61,0.0,0.23,0.84, ,11.76,0.96,69.77,25.42,26.21,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1145,NGC3998,13.7,1,0.0, ,180.0713,55.6869,19.66,0.0,0.47,0.87, ,4.01,0.65,-16.72,23.13,23.91,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1146,NGC3998,13.7,1,0.0, ,180.09,54.9393,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1147,NGC4026,13.2,1,0.0, ,180.1353,50.7664,20.25,0.0,0.46,0.63, ,5.98,0.81,80.78,24.59,25.38,dE  ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1148,NGC4036,24.6,1,0.0, ,180.172,61.7846,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1149,NGC4026,13.2,1,0.0, ,180.2063,50.4553,21.11,0.0,0.41,0.67, ,4.0,0.8,-3.49,24.23,25.01,dI  ,NGC4026,,,179.85495,50.961689,985.0,13.2,-23.03,0.09,1.31,0.0,NGC4026,1874.5070926594763
MATLAS-1150,NGC4036,24.6,1,0.0, ,180.2197,61.9368,22.37,0.0,0.67,0.71, ,3.44,0.74,-47.29,25.51,26.29,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1151,NGC3998,13.7,1,15.85,c,180.2514,55.0248,15.46,0.0,0.49,0.79, ,12.68,0.78,19.63,21.44,22.22,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1152,NGC3998,13.7,1,0.0, ,180.2909,55.6715,19.05,0.0,0.63,1.37, ,10.46,0.59,47.36,24.6,25.39,dEN ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1153,NGC3998,13.7,1,0.0, ,180.3317,54.987,20.15,0.0,0.0,0.75, ,3.43,0.82,-13.48,23.29,24.07,dE  ,NGC3998,,,179.484039,55.453564,1048.0,13.7,-23.33,0.07,1.3,0.0,NGC3998,1875.6910677935116
MATLAS-1154,NGC4036,24.6,1,0.0, ,180.3999,61.8362,18.88,0.0,0.6,0.67, ,11.79,0.92,40.62,24.69,25.48,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1155,NGC4036,24.6,1,0.0, ,180.4679,61.881,20.1,0.0,0.5,0.76, ,7.65,0.72,-83.21,24.98,25.76,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1156,NGC4036,24.6,1,0.0, ,180.4846,62.1661,20.23,0.0,0.54,0.43, ,7.6,0.67,-3.56,25.09,25.88,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1157,NGC4036,24.6,1,14.9,c,180.679,62.4972,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1158,NGC4036,24.6,1,0.0, ,180.7527,61.742,20.87,0.0,0.35,1.02, ,5.62,0.51,72.48,25.08,25.86,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1159,NGC4036,24.6,1,0.0, ,180.836,61.9042,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1160,NGC4078,38.1,1,0.0, ,181.1015,10.1937,21.31,0.0,0.36,0.9, ,3.53,0.82,13.24,24.51,25.29,dE  ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1161,NGC4036,24.6,1,0.0, ,181.126,61.9676,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1162,NGC4078,38.1,1,0.0, ,181.1508,10.2672,20.09,0.0,0.51,0.93, ,3.66,0.55,27.5,23.36,24.15,dEN ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1163,NGC4078,38.1,1,0.0, ,181.1609,10.5333,19.29,0.0,0.57,0.91, ,5.89,0.89,63.8,23.6,24.38,dEN ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1164,NGC4111,14.6,2,0.0, ,181.166,43.3886,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1165,NGC4111,14.6,2,0.0, ,181.1703,43.0563,20.69,0.0,0.56,1.35, ,3.57,0.72,16.85,23.92,24.7,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1166,NGC4111,14.6,2,0.0, ,181.179,42.5788,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1167,NGC4036,24.6,1,0.0, ,181.2273,61.8386,20.54,0.0,0.41,0.76, ,3.19,0.55,-5.81,23.51,24.3,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1168,NGC4111,14.6,2,0.0, ,181.23,43.622,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1169,NGC4111,14.6,2,0.0, ,181.231,43.5102,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1170,NGC4111,14.6,2,0.0, ,181.2582,42.7957,21.46,0.0,0.4,0.74, ,3.8,0.82,35.24,24.81,25.6,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1171,NGC4036,24.6,1,0.0, ,181.3403,62.3161,20.51,0.0,0.0,0.68,*,2.28,0.38,-34.05,22.76,23.54,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1172,NGC4078,38.1,1,0.0, ,181.355,10.6468,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1173,NGC4036,24.6,1,0.0, ,181.3558,62.1362,20.55,0.0,0.37,0.69, ,4.96,0.77,46.71,24.48,25.27,dE  ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1174,NGC4078,38.1,1,0.0, ,181.3757,11.1305,19.73,0.0,0.16,0.78, ,12.38,0.51,71.73,25.66,26.44,dE  ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1175,NGC4078,38.1,1,0.0, ,181.3837,10.6093,20.36,0.0,0.59,0.89, ,3.39,0.93,-54.77,23.48,24.26,dE  ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1176,NGC4078,38.1,1,0.0, ,181.4339,11.1186,21.52,0.0,0.37,0.9, ,3.02,0.81,-48.09,24.38,25.17,dE  ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1177,NGC4036,24.6,1,0.0, ,181.4412,61.9456,18.36,0.0,0.55,0.61, ,13.22,0.82,31.84,24.7,25.48,dEN ,NGC4036,,,180.362045,61.895699,1385.0,24.6,-24.4,0.1,1.46,0.0,NGC4036,1874.9341774859988
MATLAS-1178,NGC4078,38.1,1,0.0, ,181.4505,10.6787,19.22,0.0,0.38,1.89, ,6.12,0.84,-80.12,23.62,24.4,dEN ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1179,NGC4078,38.1,1,0.0, ,181.469,10.7971,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4078,,,181.198456,10.595537,2546.0,38.1,-22.99,0.11,0.92,0.0,NGC4078,1870.2661105856412
MATLAS-1180,NGC4111,14.6,2,10.96,c,181.496,42.9026,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1181,NGC4111,14.6,2,0.0, ,181.6031,42.9068,20.0,0.0,0.55,0.7, ,5.15,0.75,22.0,24.02,24.8,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1182,NGC4111,14.6,2,0.0, ,181.6172,43.0199,20.47,0.0,0.44,0.74, ,5.34,0.61,48.07,24.57,25.35,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1183,NGC4111,14.6,2,0.0, ,181.649,43.2168,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1184,NGC4119,16.5,1,0.0, ,181.8385,10.953,20.37,0.0,0.28,0.9, ,5.18,0.71,18.82,24.4,25.18,dE  ,NGC4119,,,182.040176,10.37872,1656.0,16.5,-22.6,0.12,1.6,1.0,NGC4119,1875.6578774952816
MATLAS-1185,NGC4111,14.6,2,0.0, ,181.8507,42.9868,19.79,0.0,0.47,0.79, ,4.25,0.55,-51.36,23.39,24.17,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1186,NGC4119,16.5,1,0.0, ,181.9239,10.9528,18.83,0.0,0.0,1.07,*,4.2,0.96,11.63,22.41,23.19,dE  ,NGC4119,,,182.040176,10.37872,1656.0,16.5,-22.6,0.12,1.6,1.0,NGC4119,1875.6578774952816
MATLAS-1187,NGC4119,16.5,1,0.0, ,181.9449,10.7507,19.47,0.0,0.64,0.81, ,4.56,0.61,38.55,23.22,24.01,dEN ,NGC4119,,,182.040176,10.37872,1656.0,16.5,-22.6,0.12,1.6,1.0,NGC4119,1875.6578774952816
MATLAS-1188,NGC4111,14.6,2,9.11,c,181.97,43.1116,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1189,NGC4150,13.4,1,0.0, ,182.2078,30.4977,20.62,0.0,0.47,0.77, ,3.13,0.81,-28.32,23.56,24.34,dE  ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1190,NGC4150,13.4,1,2.99,b,182.226,30.4147,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1191,NGC4150,13.4,1,0.0, ,182.2618,30.6324,19.36,0.0,0.41,0.63, ,6.9,0.73,64.98,24.02,24.8,dEN ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1192,NGC4111,14.6,2,0.0, ,182.3153,42.5835,18.09,0.0,0.0,1.63,*,7.05,0.63,-14.63,22.79,23.57,dE  ,NGC4111,,,181.763031,43.065392,792.0,14.6,-23.27,0.06,1.08,0.0,NGC4111,1874.885922267087
MATLAS-1193,NGC4150,13.4,1,0.0, ,182.4155,30.1327,21.44,0.0,0.42,0.86, ,3.63,0.67,-8.76,24.7,25.48,dE  ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1194,NGC4150,13.4,1,98.75,b,182.445,30.6529,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dIN ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1195,NGC4150,13.4,1,0.0, ,182.648,30.304,19.08,0.0,0.46,1.0, ,5.82,0.73,-14.13,23.36,24.15,dE  ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1196,NGC4150,13.4,1,0.0, ,182.7063,30.3412,21.23,0.0,0.19,0.67, ,4.61,0.91,24.3,25.01,25.79,dE  ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1197,NGC4150,13.4,1,9.14,a,182.8698,30.7781,16.87,0.0,0.5,0.94, ,9.14,0.67,15.55,22.13,22.91,dEN ,NGC4150,,,182.640228,30.401487,208.0,13.4,-21.65,0.08,1.2,1.0,NGC4150,1875.573321353874
MATLAS-1198,NGC4191,39.2,1,29.67,c,183.094,6.9799,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1199,NGC4191,39.2,1,30.52,a,183.295,7.2195,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1200,NGC4191,39.2,1,0.0, ,183.3363,7.1881,21.48,0.0,0.47,0.77, ,2.68,0.71,-75.38,24.08,24.86,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1201,NGC4191,39.2,1,0.0, ,183.3844,6.9657,22.12,0.0,0.47,0.4, ,3.62,0.59,64.83,25.38,26.16,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1202,NGC4191,39.2,1,0.0, ,183.4653,7.3332,19.61,0.0,0.53,0.98, ,4.24,0.72,15.52,23.21,23.99,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1203,NGC4191,39.2,1,29.96,a,183.4715,7.4545,16.85,0.0,0.52,1.04, ,8.4,0.98,-23.63,21.93,22.71,dEN ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1204,NGC4203,14.7,1,0.0, ,183.4926,33.202,18.79,0.0,0.56,0.96, ,8.64,0.91,-47.99,23.93,24.72,dE  ,NGC4203,,,183.770935,33.197243,1087.0,14.7,-23.44,0.05,1.47,0.0,NGC4203,1875.9741802524593
MATLAS-1205,NGC4191,39.2,1,0.0, ,183.5229,7.1086,19.5,0.0,0.48,0.79, ,9.36,0.76,-35.6,24.82,25.6,dEN ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1206,NGC4215,31.5,1,0.0, ,183.5296,5.9013,18.4,0.0,0.0,1.34,*,5.1,0.78,-89.13,22.4,23.19,dE  ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1207,NGC4215,31.5,1,0.0, ,183.5465,5.8942,18.96,0.0,0.38,0.75, ,6.29,0.71,-71.96,23.42,24.2,dE  ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1208,NGC4191,39.2,1,0.0, ,183.5616,7.4521,20.46,0.0,0.4,0.74, ,4.16,0.73,29.75,24.02,24.8,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1209,NGC4191,39.2,1,29.1,a,183.598,6.7646,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4191,NGC4215,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1210,NGC4191,39.2,1,0.0, ,183.6107,7.4611,20.31,0.0,0.48,0.79, ,3.14,0.79,0.67,23.25,24.04,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1211,NGC4191,39.2,1,0.0, ,183.6149,7.0241,20.25,0.0,0.27,0.87, ,6.0,0.76,46.34,24.6,25.39,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1212,NGC4215,31.5,1,27.33,a,183.617,5.9086,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1213,NGC4215,31.5,1,0.0, ,183.6382,6.7072,18.41,0.0,0.64,1.17, ,7.33,0.81,-19.15,23.19,23.98,dE  ,NGC4191,NGC4215,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1214,NGC4215,31.5,1,0.0, ,183.7028,6.5988,18.21,0.0,0.0,0.69,*,5.91,0.52,-72.96,22.53,23.31,dE  ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1215,NGC4215,31.5,1,0.0, ,183.7841,6.5687,20.57,0.0,0.46,0.77, ,4.0,0.47,-79.86,23.69,24.47,dI  ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1216,NGC4191,39.2,1,0.0, ,183.7925,7.3112,20.02,0.0,0.52,0.66, ,12.35,0.51,-41.11,25.94,26.72,dEN ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1217,NGC4215,31.5,1,30.2,a,183.8213,6.3933,17.35,0.0,0.54,1.08, ,5.64,0.57,45.39,21.57,22.35,dEN ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1218,NGC4203,14.7,1,0.0, ,183.859,33.3919,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC4203,,,183.770935,33.197243,1087.0,14.7,-23.44,0.05,1.47,0.0,NGC4203,1875.9741802524593
MATLAS-1219,NGC4191,39.2,1,0.0, ,183.8641,7.8029,19.56,0.0,0.47,0.95, ,5.22,0.55,-25.87,23.61,24.4,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1220,NGC4191,39.2,1,0.0, ,183.9277,7.4502,18.3,0.0,0.46,0.77, ,8.3,0.46,-32.8,23.35,24.14,dE  ,NGC4191,,,183.459915,7.200842,2646.0,39.2,-23.1,0.09,1.06,0.0,NGC4191,1875.097409738005
MATLAS-1221,NGC4215,31.5,1,0.0, ,184.0248,6.4896,20.29,0.0,0.47,1.09, ,5.7,0.72,-30.7,24.53,25.31,dE  ,NGC4215,,,183.977142,6.401132,2011.0,31.5,-23.43,0.07,1.18,0.0,NGC4215,1868.489431578504
MATLAS-1222,NGC4203,14.7,1,0.0, ,184.0367,32.8829,20.29,0.0,0.43,0.74, ,6.91,0.71,-35.59,24.95,25.73,dE  ,NGC4203,,,183.770935,33.197243,1087.0,14.7,-23.44,0.05,1.47,0.0,NGC4203,1875.9741802524593
