host,ID,ra,dec,morph,re,zspec
,777,186.2971,14.4411,,12.42,
,1006,186.8542,14.4341,,14.06,
,1029,186.9131,14.5423,,6.22,
,780,186.3052,14.845,,12.08,
,1144,187.2381,14.7472,,9.67,
,1026,186.9011,14.8399,,7.33,
,1223,187.4334,15.1192,,14.07,
,1181,187.3451,15.0631,,9.14,
,878,186.542,14.929,,14.79,
,925,186.6582,15.0852,,26.2,
,1469,188.2418,15.0212,,5.91,
,1337,187.7706,15.0701,,15.4,
,1505,188.3529,15.4077,,9.52,
,1478,188.2758,15.5075,,7.14,
,1639,188.9435,15.9802,,8.66,
,1622,188.8815,16.0479,,12.16,
,1302,187.661,15.6082,,9.03,
,1571,188.6339,16.0379,,1.06,
,1885,190.4102,15.8201,,19.59,
,1853,190.1897,15.7679,,6.17,
,1698,189.2427,16.2856,,16.49,
,1667,189.1147,16.5386,,25.21,
,1628,188.9005,17.2768,,5.9,
,614,185.7676,14.8062,,4.12,
,625,185.7967,14.8625,,8.68,
,466,185.3227,14.7512,,11.52,
,716,186.0572,14.929,,7.77,
,643,185.8726,14.8895,,6.03,
,754,186.2111,15.0108,,6.1,
,725,186.1008,15.0747,,22.06,
,668,185.9463,15.1255,,14.15,
,444,185.2278,14.9898,,14.55,
,594,185.7129,15.2751,,12.76,
,507,185.4669,15.3691,,4.58,
,829,186.428,15.5751,,7.8,
,761,186.2511,15.6044,,14.2,
,742,186.1683,15.71,,9.19,
,360,184.9039,15.4546,,25.66,
,481,185.3787,15.5008,,7.41,
,478,185.3632,15.5028,,5.36,
,472,185.3503,15.6189,,10.6,
,454,185.2726,15.7202,,10.65,
,619,185.7713,15.9317,,8.66,
,726,186.1018,16.387,,15.1,
,610,185.763,16.328,,4.72,
,563,185.6468,16.3482,,21.55,
,535,185.5481,16.4465,,14.82,
,909,186.6257,16.3445,,22.6,
,866,186.4989,16.4038,,5.09,
,1166,187.2946,16.6911,,10.6,
,1385,187.9465,16.8375,,3.84,
,1388,187.9573,16.9717,,4.78,
,1344,187.8097,16.9516,,5.17,
,1215,187.4189,16.9616,,7.78,
,1169,187.2987,17.1128,,6.14,
,818,186.4074,16.6649,,9.27,
,666,185.9427,16.7906,,11.48,
,432,185.1946,17.2311,,6.0,
,521,185.512,17.2013,,10.05,
,714,186.0562,17.5045,,6.13,
,644,185.8704,17.5404,,6.85,
,647,185.8889,17.8207,,4.79,
,495,185.424,17.8278,,8.31,
,515,185.4873,17.8923,,20.12,
,830,186.4273,17.9902,,5.45,
,422,185.1252,18.3208,,9.72,
,505,185.3569,18.4179,,16.23,
,677,185.9724,18.6324,,7.67,
,J122620.39+123427.3,186.5849682,12.5742459,,15.5,
,J122623.64+132224.7,186.5984901,13.3735172,,4.4,
,J122624.04+122500.5,186.6001506,12.4168114,,3.0,
,J122626.21+123910.6,186.609191,12.6529437,,4.5,
,J122626.30+114408.0,186.6096035,11.7355491,,5.1,
,J122626.97+125423.6,186.6123749,12.9065583,,6.8,
,J122628.06+125514.2,186.6168993,12.9206028,,19.4,
,J122631.31+122932.4,186.6304526,12.4923423,,4.6,
,J122632.68+132525.8,186.6361717,13.4238296,,4.8,
,J122633.21+124434.7,186.6383646,12.7429799,,5.3,
,J122635.84+132244.7,186.6493325,13.3790816,,3.7,
,J122637.74+124348.1,186.6572687,12.7300152,,2.0,
,J122638.09+115330.7,186.6587156,11.8918475,,9.4,
,J122641.15+125043.5,186.6714522,12.845406,,10.0,
,J122642.11+132233.3,186.6754391,13.3759119,,3.4,
,J122643.31+121744.0,186.6804457,12.2955421,,11.2,
,J122644.62+131116.4,186.6859303,13.1878925,,2.3,
,J122646.70+114155.1,186.6945691,11.6986515,,3.3,
,J122647.88+132244.9,186.6994831,13.3791465,,4.1,
,J122648.25+123135.8,186.7010531,12.5266222,,9.7,
,J122648.36+132117.7,186.701507,13.3549078,,27.9,
,J122648.49+122359.6,186.7020527,12.399878,,4.7,
,J122649.16+121838.1,186.7048445,12.3105772,,6.7,
,J122649.59+121043.0,186.7066171,12.1786028,,3.5,
,J122650.74+113327.5,186.7114036,11.557647,,28.5,
,J122655.15+124313.6,186.7297719,12.7204439,,4.2,
,J122655.63+125133.6,186.7317792,12.8593462,,4.2,
,J122655.95+125940.0,186.7331049,12.9944579,,28.6,
,J122656.67+113612.6,186.7361079,11.6035108,,2.4,
,J122657.65+122516.2,186.7402048,12.4211559,,5.0,
,J122658.93+123313.5,186.7455459,12.553758,,9.2,
,J122659.05+123020.5,186.746057,12.5056882,,17.0,
,J122703.76+113151.0,186.7656756,11.5308283,,7.1,
,J122706.07+131925.3,186.7752955,13.3236918,,6.3,
,J122708.42+132008.7,186.7850718,13.3357445,,17.6,
,J122710.65+124603.6,186.7943687,12.7676781,,2.5,
,J122711.20+120652.3,186.7966853,12.1145416,,11.0,
,J122712.75+131314.6,186.8031068,13.2207154,,3.9,
,J122715.01+125055.9,186.8125281,12.8488677,,30.6,
,J122716.78+123207.8,186.8199207,12.5355079,,2.9,
,J122719.62+130513.3,186.8317334,13.0870189,,3.9,
,J122720.29+114142.8,186.8345244,11.6952175,,5.6,
,J122725.10+132421.9,186.8545887,13.4060779,,12.5,
,J122726.91+114511.6,186.862122,11.7532192,,5.1,
,J122726.95+115633.4,186.862309,11.942603,,3.9,
,J122729.53+121609.1,186.8730378,12.2692073,,4.2,
,J122729.55+114404.1,186.8731248,11.7344832,,3.4,
,J122730.38+131255.1,186.8765759,13.2153191,,3.4,
,J122735.60+123726.3,186.8983529,12.6239781,,12.7,
,J122737.45+122240.9,186.9060366,12.3780296,,2.9,
,J122741.67+122916.3,186.9236052,12.4878555,,5.0,
,J122744.39+123325.9,186.9349616,12.557184,,7.5,
,J122746.47+114428.9,186.9436118,11.7413747,,6.6,
,J122753.17+122258.8,186.9715492,12.3829911,,4.8,
,J122753.42+125822.9,186.9725795,12.9730224,,3.1,
,J122754.56+123616.2,186.9773157,12.6045047,,4.9,
,J122755.22+122209.5,186.9800778,12.3692963,,47.4,
,J122800.33+113034.7,187.0013675,11.5096373,,3.8,
,J122803.74+124641.2,187.0155701,12.7781194,,1.8,
,J122804.79+113616.5,187.0199746,11.6045821,,7.2,
,J122805.92+125015.5,187.0246748,12.8376481,,2.5,
,J122807.90+122407.9,187.0329343,12.4021844,,3.6,
,J122810.28+124832.2,187.0428223,12.8089317,,6.0,
,J122812.24+115813.3,187.0510001,11.9703637,,5.0,
,J122812.60+124533.9,187.0524909,12.7594205,,3.2,
,J122812.81+130054.0,187.0533877,13.0150039,,6.7,
,J122812.86+125456.5,187.053583,12.9157083,,2.1,
,J122815.41+123337.2,187.0641948,12.56032,,2.8,
,J122815.85+125212.0,187.0660464,12.8700124,,3.62,
,J122820.08+131837.2,187.0836649,13.3103346,,3.7,
,J122821.59+123845.4,187.0899604,12.6459429,,3.5,
,J122821.66+120804.0,187.0902655,12.1344556,,14.5,
,J122827.72+123329.9,187.1154978,12.5582965,,3.1,
,J122829.72+115819.6,187.1238527,11.9721197,,3.0,
,J122831.15+113159.9,187.1298077,11.5333177,,3.8,
,J122831.99+125916.6,187.1332896,12.9879573,,3.5,
,J122832.13+123209.7,187.1338572,12.536014,,3.9,
,J122832.40+114440.7,187.1350073,11.7446286,,15.3,
,J122835.75+121057.2,187.1489377,12.1825527,,2.1,
,J122836.07+114016.5,187.1502844,11.671258,,2.6,
,J122837.88+125142.0,187.1578363,12.8616713,,28.6,
,J122839.87+125840.5,187.166142,12.9779291,,6.1,
,J122844.65+115937.2,187.1860303,11.9936531,,2.2,
,J122845.79+120118.6,187.1907795,12.0218433,,12.1,
,J122847.37+124948.5,187.1973668,12.8301515,,2.9,
,J122848.93+115310.4,187.2038858,11.8862171,,3.9,
,J122849.98+124746.7,187.2082412,12.7963051,,3.4,
,J122851.02+120709.0,187.2125677,12.1191772,,7.9,
,J122851.07+113424.8,187.2128117,11.5735634,,3.7,
,J122851.30+115726.9,187.2137575,11.9574803,,5.6,
,J122852.76+124412.3,187.2198533,12.7367595,,8.6,
,J122853.71+131151.2,187.2237804,13.1975448,,3.4,
,J122853.73+125853.7,187.2238681,12.9815923,,3.1,
,J122855.65+122542.3,187.2318611,12.428427,,4.8,
,J122856.04+124254.8,187.2335005,12.7152281,,3.4,
,J122856.13+132642.2,187.2338786,13.4450518,,7.0,
,J122857.68+115720.2,187.2403374,11.9556017,,4.1,
,J122858.14+123942.2,187.2422494,12.6617298,,4.9,
,J122858.84+125428.8,187.2451828,12.9079984,,21.0,
,J122901.16+123330.8,187.2548145,12.5585684,,3.2,
,J122901.17+122550.2,187.2548802,12.4305987,,2.2,
,J122903.26+120558.9,187.2635749,12.0997045,,5.4,
,J122905.42+120152.5,187.272584,12.0312573,,6.6,
,J122909.24+122945.6,187.2884942,12.4960042,,5.4,
,J122909.56+123329.3,187.289851,12.5581312,,9.4,
,J122911.82+130948.7,187.2992339,13.1635324,,4.6,
,J122912.31+113111.9,187.3013108,11.5199692,,3.0,
,J122917.55+130442.6,187.3231217,13.0785018,,10.7,
,J122919.28+122237.2,187.3303288,12.3770123,,10.1,
,J122920.27+120116.4,187.3344524,12.0212176,,30.3,
,J122921.55+122803.4,187.3397966,12.4676135,,4.1,
,J122922.40+114917.7,187.343331,11.8215864,,2.9,
,J122926.27+130650.3,187.3594508,13.113969,,5.0,
,J122931.38+123412.1,187.3807327,12.5700252,,3.6,
,J122933.61+131144.6,187.390051,13.1957155,,3.8,
,J122934.52+131956.2,187.3938417,13.3322691,,8.4,
,J122935.56+120336.0,187.3981715,12.0600043,,6.2,
,J122935.57+131240.1,187.3982158,13.2111305,,3.5,
,J122938.10+130518.2,187.4087398,13.0883911,,5.9,
,J122938.15+122435.5,187.4089433,12.4098612,,7.4,
,J122939.32+122500.3,187.4138291,12.4167377,,2.7,
,J122939.65+121415.8,187.4152065,12.2377222,,7.1,
,J122939.70+115205.2,187.4154162,11.8680987,,3.0,
,J122940.38+125738.5,187.4182542,12.9606911,,5.5,
,J122941.39+113419.3,187.4224556,11.5720303,,8.3,
,J122941.52+122956.9,187.4230177,12.4991389,,3.7,
,J122943.19+123918.8,187.4299572,12.6552176,,4.8,
,J122947.20+130434.4,187.4466478,13.0762232,,4.3,
,J122947.74+123417.2,187.4489063,12.571432,,3.4,
,J122950.47+120442.5,187.4603064,12.0784789,,3.6,
,J122952.01+131928.0,187.4667002,13.3244361,,4.7,
,J122954.77+125551.4,187.4781918,12.9309343,,3.1,
,J122955.50+132058.2,187.4812665,13.3494895,,3.9,
,J122956.24+124017.4,187.4843411,12.6715085,,4.8,
,J122956.34+131312.3,187.4847568,13.2200747,,12.7,
,J122958.26+131620.8,187.4927616,13.2724577,,7.8,
,J122958.67+115442.5,187.4944692,11.9118157,,2.3,
,J123000.94+124411.3,187.5039037,12.7364713,,5.8,
,J123001.15+130704.9,187.5047801,13.1180228,,5.4,
,J123001.82+125652.5,187.5075666,12.9479056,,4.0,
,J123001.87+121259.7,187.5078087,12.21657,,3.2,
,J123004.38+123035.7,187.518255,12.5099204,,2.6,
,J123005.12+123848.7,187.5213482,12.646852,,2.9,
,J123005.91+122712.1,187.5246089,12.4533537,,2.6,
,J123006.08+122237.9,187.5253517,12.3772044,,8.9,
,J123006.21+124118.4,187.5258627,12.688434,,9.0,
,J123007.20+123528.2,187.5300112,12.5911662,,4.9,
,J123007.86+122319.9,187.5327682,12.3888666,,2.7,
,J123013.90+125648.8,187.557934,12.9468962,,8.0,
,J123015.05+132031.0,187.5627274,13.3419378,,5.2,
,J123015.76+125954.0,187.5656773,12.9983448,,3.8,
,J123018.00+120230.5,187.5749844,12.0417934,,8.8,
,J123018.21+123417.3,187.5758654,12.5714733,,6.8,
,J123019.94+114321.0,187.5830805,11.7224972,,6.2,
,J123020.43+124900.4,187.5851458,12.8167911,,10.3,
,J123021.67+114016.7,187.5903035,11.6713031,,2.9,
,J123023.85+122607.2,187.5993914,12.4353283,,9.9,
,J123024.05+131845.0,187.6002233,13.3125073,,3.4,
,J123024.56+124734.4,187.6023201,12.7928898,,8.1,
,J123026.92+125608.2,187.6121648,12.9356011,,6.5,
,J123027.53+125225.6,187.6147213,12.8737848,,3.9,
,J123028.29+125857.1,187.6178698,12.9825175,,6.1,
,J123030.48+130539.3,187.6269959,13.0942407,,3.4,
,J123032.18+125151.2,187.6340977,12.8642279,,5.4,
,J123033.32+125402.3,187.6388495,12.9006515,,10.2,
,J123034.65+122729.2,187.6443597,12.458119,,6.4,
,J123035.12+131120.2,187.6463359,13.188958,,3.0,
,J123037.24+124609.2,187.6551663,12.7692251,,7.1,
,J123037.35+130033.3,187.6556152,13.0092571,,4.7,
,J123040.41+123717.8,187.6683821,12.6216155,,4.2,
,J123042.65+124726.1,187.677722,12.7905739,,7.3,
,J123046.32+123649.5,187.6930089,12.6137477,,3.9,
,J123046.88+131250.4,187.6953321,13.2139973,,4.0,
,J123047.20+113215.4,187.696664,11.5376192,,7.6,
,J123050.59+124411.7,187.7107846,12.736586,,6.8,
,J123053.26+113915.5,187.7219118,11.6542987,,2.9,
,J123057.37+131351.7,187.7390534,13.2310274,,4.1,
,J123103.19+122110.5,187.7633095,12.3529077,,5.1,
,J123103.28+120440.6,187.763678,12.0779434,,5.3,
,J123105.15+122938.3,187.7714675,12.4939702,,4.6,
,J123105.67+124938.9,187.7736103,12.8274613,,4.8,
,J123109.67+132115.5,187.7902787,13.354309,,3.2,
,J123111.64+130651.7,187.7984812,13.1143508,,7.8,
,J123111.78+120348.5,187.7991027,12.0634725,,2.2,
,J123116.55+120358.2,187.8189613,12.066172,,2.3,
,J123118.87+131954.7,187.8286445,13.3318665,,5.7,
,J123119.41+124013.2,187.8308663,12.6703469,,2.4,
,J123128.07+125118.3,187.8669491,12.8550764,,7.3,
,J123128.82+120650.3,187.87007,12.1139757,,13.5,
,J123130.70+125900.2,187.8779202,12.9833866,,3.2,
,J123130.92+125611.2,187.8788491,12.9364312,,2.1,
,J123134.12+125417.6,187.8921516,12.9049025,,4.8,
,J123135.09+115446.9,187.8962032,11.913025,,6.2,
,J123135.38+121007.4,187.8974315,12.1687232,,12.0,
,J123136.13+122012.2,187.9005456,12.336713,,2.2,
,J123137.22+124630.8,187.9050646,12.7752297,,3.7,
,J123138.75+114944.7,187.9114644,11.8290808,,4.1,
,J123141.52+114804.6,187.9229952,11.8012911,,1.5,
,J123143.84+115151.3,187.9326682,11.8642515,,2.6,
,J123147.45+125814.4,187.9476952,12.970674,,3.1,
,J123147.86+121821.5,187.9494316,12.3059859,,5.4,
,J123148.01+122133.1,187.95004,12.3591964,,21.2,
,J123152.90+121559.1,187.9703966,12.2664053,,1.2,
,J123153.09+131544.1,187.9711885,13.2622404,,5.2,
,J123155.11+125643.0,187.9796264,12.9452683,,3.1,
,J123200.19+130455.4,188.0007915,13.0820634,,15.9,
,J123201.12+130431.5,188.0046548,13.0754064,,5.4,
,J123201.88+132402.0,188.0078271,13.4005681,,2.0,
,J123203.77+130425.1,188.0157069,13.0736414,,4.6,
,J123203.79+123410.0,188.0157736,12.5694357,,3.0,
,J123204.80+122342.0,188.0200031,12.3950019,,3.5,
,J123210.28+123302.2,188.0428381,12.550619,,8.8,
,J123211.36+123024.9,188.0473303,12.5069279,,10.8,
,J123214.52+114726.5,188.0605118,11.790708,,4.3,
,J123222.52+121932.1,188.0938456,12.32557,,37.2,
,J123224.04+114531.5,188.1001849,11.7587362,,3.5,
,J123225.47+120852.9,188.106106,12.14804,,5.1,
,J123225.50+130529.3,188.1062374,13.0914594,,3.7,
,J123226.21+124348.2,188.1092145,12.7300507,,3.2,
,J123226.22+114501.7,188.1092368,11.7504831,,3.9,
,J123226.53+113720.7,188.1105252,11.6224056,,7.3,
,J123229.96+115001.3,188.1248283,11.8337023,,7.7,
,J123232.48+114200.3,188.1353128,11.700083,,2.8,
,J123233.45+124721.6,188.1393786,12.7893467,,5.1,
,J123233.49+121155.5,188.1395366,12.1987576,,2.1,
,J123238.96+121736.7,188.1623446,12.2935383,,2.3,
,J123239.13+131947.5,188.1630433,13.3298656,,13.0,
,J123239.99+115343.7,188.1666266,11.8954585,,4.4,
,J123250.56+120820.8,188.2106728,12.1391226,,2.3,
,J123254.11+124827.2,188.2254464,12.8075653,,5.0,
,J123254.78+115726.2,188.2282703,11.9572864,,3.3,
,J123255.32+122058.0,188.2304998,12.3494447,,3.5,
,J123255.32+123806.9,188.2305157,12.635249,,5.4,
,J123255.68+131356.9,188.2320132,13.2324663,,3.4,
,J123300.04+123422.9,188.2501636,12.5730378,,3.4,
,J123300.82+115452.6,188.2533981,11.914599,,2.2,
,J123303.96+125315.4,188.266497,12.8876171,,5.1,
,J123305.74+130939.7,188.2739283,13.1610399,,5.6,
,J123305.99+113201.3,188.2749537,11.533701,,2.5,
,J123306.02+115522.9,188.2750686,11.9230269,,2.1,
,J123307.21+130824.6,188.2800253,13.14016,,1.8,
,J123307.52+121213.4,188.2813244,12.2037349,,7.8,
,J123307.97+123008.9,188.2831941,12.5024722,,9.0,
,J123308.68+121057.8,188.2861547,12.182726,,2.8,
,J123309.53+121657.3,188.2897186,12.2825957,,11.1,
,J123310.17+120509.9,188.2923656,12.0860933,,3.6,
,J123311.87+124255.7,188.299476,12.7154704,,1.8,
,J123314.02+114653.6,188.3083966,11.7815539,,3.9,
,J123315.73+115207.0,188.3155371,11.8686116,,8.4,
,J123315.83+131310.3,188.3159387,13.2195288,,5.6,
,J123316.88+121656.2,188.3203424,12.2822737,,6.9,
,J123316.91+123454.5,188.3204741,12.5818096,,4.8,
,J123317.19+113736.4,188.3216351,11.6267859,,5.2,
,J123317.38+123454.5,188.322411,12.5818177,,3.0,
,J123322.53+113829.4,188.343887,11.6414944,,5.8,
,J123324.73+122411.3,188.3530213,12.4031445,,3.8,
,J123329.44+131722.8,188.3726478,13.2896747,,3.1,
,J123330.72+130021.5,188.3780117,13.0059703,,3.8,
,J123332.45+121545.0,188.3852197,12.262504,,4.9,
,J123336.86+132145.4,188.4036033,13.3626231,,2.0,
,J123344.70+114057.1,188.4362702,11.6825289,,3.6,
,J123349.57+130220.3,188.4565414,13.0389584,,9.1,
,J123351.62+131920.9,188.4650793,13.3224639,,9.9,
,J123352.35+131454.6,188.4681094,13.2485125,,4.3,
,J123358.18+131314.9,188.4924077,13.2208132,,6.8,
,J123407.61+123852.6,188.5317058,12.6479327,,3.0,
,J123407.83+114548.1,188.532614,11.7633509,,5.3,
,J123408.81+113430.7,188.5366942,11.5751827,,2.6,
,J123408.98+124424.8,188.5374062,12.7402195,,4.8,
,2,187.744583333333,11.7081111111111,,6.6,
,3,188.445416666667,11.7821111111111,,5.8,
,4,188.549583333333,11.8136111111111,,4.3,
,5,187.76625,11.8355,,6.0,
,7,188.46875,12.1176944444444,,3.2,
,8,187.572916666667,12.2408888888889,,4.5,
,9,188.420833333333,12.3826111111111,,4.1,
,10,188.031666666667,12.4348888888889,,5.2,
,11,188.42,12.5711111111111,,5.2,
,12,187.933333333333,12.6123888888889,,3.8,
,13,188.144583333333,12.6391944444444,,8.6,
,14,188.50625,12.7201944444444,,3.9,
,15,188.230833333333,12.7595,,3.2,
,16,188.462916666667,12.9585,,3.3,
,17,187.901666666667,13.0886944444444,,4.3,
,20,188.276666666667,13.303,,5.6,
,21,187.601666666667,13.3326111111111,,5.6,
,22,187.732083333333,13.348,,4.9,
,23,187.852083333333,13.3488888888889,,3.2,
,24,188.355416666667,13.4163888888889,,5.9,
,25,187.70625,13.5051111111111,,5.2,
,26,188.209583333333,13.4976111111111,,3.2,
,27,187.792083333333,13.5118888888889,,3.5,
,28,188.270833333333,13.5431111111111,,3.7,
,29,187.74,13.6198055555556,,4.1,
,30,188.330833333333,13.6201944444444,,3.0,
,31,187.915416666667,13.6481944444444,,3.9,
,32,187.89875,13.8241944444444,,7.9,
,33,188.1325,13.8508055555556,,3.1,
,34,187.6775,13.881,,3.2,
,35,188.32375,13.935,,5.1,
,36,187.900833333333,14.0716111111111,,5.3,
,37,188.06625,14.1883055555556,,3.0,
,39,187.72375,10.9116944444444,,3.0,
,40,188.187083333333,10.9491111111111,,5.0,
,41,187.90375,11.0076111111111,,4.8,
,42,188.000833333333,11.0233888888889,,4.1,
,43,187.93625,11.2328888888889,,3.8,
,44,188.3125,11.2308055555556,,3.6,
,45,188.213333333333,11.2956944444444,,3.7,
,46,188.0,11.3016111111111,,4.6,
,47,187.607916666667,11.4371111111111,,4.5,
,48,188.083333333333,9.77230555555556,,4.7,
,49,188.27125,9.98630555555555,,3.6,
,50,187.877916666667,10.0055,,4.4,
,51,187.700416666667,10.1396111111111,,4.8,
,52,188.471666666667,10.4141944444444,,3.9,
,53,188.894583333333,11.6203888888889,,6.4,
,55,188.527083333333,11.8371944444444,,4.3,
,56,189.112916666667,11.889,,7.2,
,57,188.7775,11.9006944444444,,6.9,
,58,188.92375,12.2076944444444,,4.2,
,59,188.92,12.2353055555556,,3.3,
,60,188.653333333333,12.4311111111111,,3.4,
,61,189.135833333333,12.5178055555556,,4.4,
,62,188.861666666667,12.5281944444444,,3.5,
,63,188.93375,12.6095,,6.0,
,64,189.370833333333,12.8751111111111,,3.0,
,65,189.406666666667,12.9098888888889,,3.1,
,66,189.21875,13.2838888888889,,3.6,
,67,189.105416666667,13.4911111111111,,3.8,
,68,189.365416666667,13.7923055555556,,4.9,
,69,188.93125,14.079,,4.7,
,70,188.676666666667,14.223,,6.5,
,71,188.694583333333,14.2923055555556,,3.1,
,72,189.381666666667,11.037,,3.8,
,73,188.525,11.0543888888889,,3.6,
,74,189.155833333333,11.1533888888889,,8.4,
,75,189.479166666667,11.1488888888889,,4.7,
,76,188.564583333333,11.4675,,6.4,
,77,189.263333333333,11.4785,,4.3,
,78,188.737916666667,10.56825,,3.5,
,79,189.67,11.9785,,4.6,
,80,190.308333333333,12.2491111111111,,3.1,
,81,190.367083333333,12.428,,3.3,
,82,189.550416666667,10.7018888888889,,4.3,
,83,190.231666666667,10.703,,3.8,
,84,190.07625,10.9966944444444,,3.9,
,85,189.57125,11.1806944444444,,5.1,
,86,189.882083333333,11.4543055555556,,8.5,
,87,190.02,11.5711111111111,,3.5,
,88,186.888333333333,11.5316944444444,,3.5,
,89,187.412916666667,11.6328888888889,,8.9,
,90,187.247916666667,11.9236111111111,,3.7,
,91,186.930833333333,11.9678888888889,,3.7,
,92,187.422083333333,12.0458888888889,,5.4,
,93,187.24625,12.0416944444444,,3.1,
,94,187.205,12.1323055555556,,4.7,
,95,187.271666666667,12.1541944444444,,4.1,
,96,186.83125,12.2205,,4.0,
,97,186.87375,12.2518888888889,,3.8,
,98,187.110833333333,12.345,,4.5,
,99,186.819583333333,10.6988055555556,,3.2,
,100,186.735416666667,10.7981111111111,,3.1,
,101,187.4975,10.8563055555556,,6.0,
,102,187.207083333333,10.9208055555556,,4.8,
,103,187.337916666667,10.9941944444444,,4.1,
,104,187.30375,10.9906944444444,,3.2,
,106,186.641666666667,11.285,,6.4,
,107,187.487916666667,11.401,,4.8,
,108,187.0975,11.5796111111111,,3.5,
,109,190.0075,13.6546111111111,,4.4,
,110,190.064166666667,13.8788888888889,,3.1,
,112,189.685416666667,14.6631944444444,,3.1,
,113,190.294166666667,15.0486111111111,,7.1,
,114,190.244583333333,15.1685,,3.1,
,115,190.307916666667,15.3696111111111,,8.8,
,116,190.424166666667,16.2228888888889,,5.2,
,117,190.6575,13.6063055555556,,4.5,
,118,190.735416666667,13.7653888888889,,3.0,
,119,190.650833333333,16.3065,,5.6,
,120,190.804166666667,16.3433888888889,,5.4,
,121,190.454583333333,8.30080555555555,,5.2,
,122,191.801666666667,10.5891111111111,,4.9,
,123,191.953333333333,10.6478055555556,,3.6,
,124,191.475416666667,10.6586944444444,,3.2,
,125,191.650833333333,10.7846111111111,,6.5,
,126,191.575416666667,11.1853888888889,,4.6,
,127,192.268333333333,11.1775,,3.8,
,128,192.000833333333,11.3726944444444,,3.9,
,129,189.509166666667,14.4148888888889,,3.0,
,130,189.466666666667,14.4671944444444,,6.0,
,131,188.5775,14.4728055555556,,3.0,
,132,188.727916666667,14.6505,,4.0,
,133,189.362916666667,15.1493055555556,,4.0,
,134,188.92375,15.1416944444444,,4.0,
,135,188.607083333333,15.4451944444444,,3.0,
,136,189.176666666667,15.4745,,3.0,
,137,189.459166666667,15.7275,,6.0,
,139,189.534166666667,16.0716944444444,,6.0,
,140,189.444166666667,16.1755,,3.0,
,141,188.764583333333,16.5331111111111,,3.0,
,142,188.540833333333,16.7118888888889,,5.0,
,143,188.850833333333,6.50119444444444,,4.0,
,144,190.41375,9.20869444444444,,9.0,
,145,189.928333333333,9.30961111111111,,3.0,
,146,189.899583333333,7.16338888888889,,4.0,
,147,190.117083333333,7.16561111111111,,3.0,
,148,189.952083333333,7.31430555555555,,4.0,
,149,189.490416666667,6.54219444444444,,4.0,
,150,189.677916666667,6.66869444444444,,3.0,
,151,186.815416666667,13.4498888888889,,3.3,
,152,186.698333333333,13.6803888888889,,3.0,
,153,187.549166666667,13.6911111111111,,3.0,
,154,187.475833333333,13.9563888888889,,3.5,
,155,187.572916666667,14.1285,,3.7,
,156,187.113333333333,14.1556111111111,,6.4,
,157,187.07875,14.1376944444444,,3.4,
,158,187.206666666667,14.1578055555556,,5.8,
,159,187.3725,14.1696944444444,,4.7,
,160,187.13625,14.1911944444444,,3.1,
,161,187.290833333333,14.2278055555556,,3.6,
,162,187.219583333333,14.3941944444444,,3.1,
,163,186.989166666667,14.4706944444444,,6.5,
,164,187.49,14.4725,,4.0,
,165,187.18625,14.4938888888889,,3.0,
,166,186.775416666667,14.921,,3.9,
,167,185.910416666667,12.6278055555556,,3.3,
,168,186.348333333333,12.6753055555556,,4.0,
,169,186.360833333333,12.6768888888889,,3.5,
,171,186.454583333333,12.8043888888889,,3.2,
,172,186.077916666667,12.9126111111111,,3.3,
,173,186.37625,12.977,,5.6,
,174,186.5175,12.9878888888889,,3.7,
,176,186.454583333333,13.2831944444444,,3.7,
,177,186.189583333333,13.3403055555556,,3.7,
,178,186.046666666667,13.3735,,4.3,
,179,185.69875,13.3533055555556,,3.1,
,180,186.142916666667,13.3735,,3.1,
,181,185.798333333333,13.4188055555556,,4.0,
,182,186.090833333333,13.4185,,3.8,
,183,186.45,13.8545,,3.7,
,184,186.382083333333,14.1521111111111,,5.4,
,185,186.42125,14.192,,4.8,
,186,186.052916666667,14.4936111111111,,3.4,
,187,186.479583333333,14.6413888888889,,3.3,
,188,186.22125,14.6551111111111,,3.4,
,189,186.251666666667,15.0936944444444,,3.1,
