tile,bands,u_n_valid_pixels,u_sum_pixel_values,u_sum_pixel_values_squared,u_min,u_max,u_frac_zeros,u_kurtosis,g_n_valid_pixels,g_sum_pixel_values,g_sum_pixel_values_squared,g_min,g_max,g_frac_zeros,g_kurtosis,r_n_valid_pixels,r_sum_pixel_values,r_sum_pixel_values_squared,r_min,r_max,r_frac_zeros,r_kurtosis,i_n_valid_pixels,i_sum_pixel_values,i_sum_pixel_values_squared,i_min,i_max,i_frac_zeros,i_kurtosis,z_n_valid_pixels,z_sum_pixel_values,z_sum_pixel_values_squared,z_min,z_max,z_frac_zeros,z_kurtosis
"(282, 299)",ugriz,100000000.0,335755944.2570863,6373132236876.52,-7064.2158203125,42077.85546875,4.53e-06,16496.04110960469,100000000.0,19754512.650303595,4163064605.4083395,-26.159770965576172,1878.585693359375,0.0,13101.129517916492,100000000.0,775835610.2784133,3510417478471.5166,-1962.7391357421875,11178.546875,2.229e-05,1377.581674038116,100000000.0,48988164735.30622,1.8379392367600736e+16,-109413.9140625,545786.5625,0.0,796.6128593664513,100000000.0,35453933.200025454,7848424215.02009,-110.36341094970703,2369.083740234375,0.0,9393.49907881031
"(274, 295)",ugriz,100000000.0,163231822.4702944,1900677107713.8481,-3555.486572265625,44458.28125,0.00151148,49084.734991787336,100000000.0,9641396.892933365,1073376709.9458765,-175.3981475830078,930.7278442382812,0.0,13866.241307928663,100000000.0,339188162.4588523,1543593362546.888,-1520.545654296875,9376.041015625,1.036e-05,2693.966541638814,100000000.0,25411276980.994064,9169148849027248.0,-105594.5234375,476344.3125,0.0,1464.0476327929543,99999999.0,18171162.517367013,3665715486.5233145,-18.49119758605957,2242.353271484375,0.0,20849.709436476853
"(207, 305)",ugriz,100000000.0,117118126.10587743,1439660504582.7405,-382.9270324707031,36467.63671875,1.296e-05,60831.68060288034,100000000.0,5260713.740296126,733773857.8864809,-5.366618633270264,1556.0106201171875,0.0,54903.33280326313,100000000.0,252505053.89639065,942983751447.5485,-2020.768310546875,11142.2353515625,3.494e-05,3602.125134644135,100000000.0,33304979241.58879,1.4908469260305062e+16,-137582.09375,620984.8125,0.0,1373.9578568441311,100000000.0,12292172.853428515,2451261847.0972576,-83.13516235351562,2763.22412109375,0.0,32496.351019889808
"(199, 301)",ugriz,100000000.0,442070446.4144848,2099586452505.8774,-7754.00048828125,43587.140625,0.41475196,38145.8422780766,100000000.0,5394482.756497026,584906450.8940278,-8.550796508789062,1121.4207763671875,1e-08,35335.05216961456,100000000.0,407632167.1919813,2323160576284.8076,-2198.791259765625,13245.998046875,3.61e-06,3289.386986693102,100000000.0,30046663441.624805,1.6026891268139968e+16,-176747.28125,764894.25,0.0,1821.3209790683231,100000000.0,14227005.06058443,2731801695.6340675,-28.570432662963867,2296.9150390625,0.0,22552.665392446426
"(240, 302)",ugriz,100000000.0,122636981.77692434,1344546200577.3982,-3296.36962890625,38474.82421875,0.00010106,55469.63160636314,100000000.0,6935291.273532704,1004657224.3121322,-24.893278121948242,1964.3680419921875,0.0,43821.68479358683,100000000.0,434846761.1857417,1034982200280.0647,-1471.8404541015625,11113.998046875,3.65e-06,3343.3681891520982,100000000.0,14264852922.002268,4939095049539483.0,-100959.3828125,525756.375,0.0,2593.879119023335,100000000.0,16530127.874718232,3809786645.791103,-23.806400299072266,2287.449951171875,0.0,24895.628536621323
"(210, 310)",ugriz,100000000.0,137308760.72441018,2008271843322.1658,-830.4849853515625,40547.91015625,5.92e-06,48614.992074514004,100000000.0,10312644.65637409,2037541378.9759521,-8.344762802124023,1695.4600830078125,0.0,24818.801777822682,100000000.0,335573414.5228874,1498262844959.7083,-1861.218994140625,11881.638671875,0.00010515,2792.4325917325937,100000000.0,31602147384.097958,1.2946075098312264e+16,-146673.765625,820627.5,0.0,1477.2668795414322,100000000.0,19128003.72105132,4040310402.855696,-9.903095245361328,2284.229736328125,0.0,18945.622016881356
"(138, 291)",ugriz,100000000.0,189363059.96493506,3196303404537.895,-6115.98388671875,47826.9609375,2.94e-06,31048.20714296353,100000000.0,-414331788.09901017,325547946970.6361,-733.2779541015625,1326.9208984375,0.0,34.30451757190557,100000000.0,641236251.7706103,2486456944641.152,-1566.5870361328125,13148.9384765625,0.00026383,1386.104608591098,100000000.0,89676528137.16707,6.875142901488468e+16,-231715.75,1228028.125,0.0,909.7860637636215,100000000.0,20600957.73206152,3246678144.4374485,-97.52527618408203,2154.8701171875,0.0,15050.338409931112
"(243, 307)",ugriz,100000000.0,400790023.6366637,3527436126590.0435,-7385.7470703125,42348.16796875,0.02651289,23496.194280102773,100000000.0,12200428.739874123,1927414888.04009,-20.04137420654297,1486.648681640625,0.0,21044.58998186881,100000000.0,755422913.883735,4992800078881.839,-2166.76220703125,13697.9658203125,6.3e-06,1753.981543417981,100000000.0,54473244837.25878,1.9212967255987316e+16,-111375.03125,519267.3125,0.0,685.3868838045641,100000000.0,34332470.75377098,8282318984.1702175,-37.48897933959961,2521.2158203125,0.0,7391.458435569519
"(130, 287)",ugriz,100000000.0,218396167.71467823,2692737320070.4653,-789.2789916992188,35406.46484375,8.9e-07,27387.906438556725,100000000.0,9378726.218150878,817469950.0717858,-16.557668685913086,1258.488525390625,0.0,25301.488038760024,100000000.0,715876065.2846223,3386644027860.4355,-1923.25244140625,13293.0869140625,0.00047353,1406.5590826087926,100000000.0,111200726353.04001,8.769282241022149e+16,-223484.0625,1116437.0,0.0,721.4013104971697,100000000.0,861671384899.7535,6.060770798743973e+16,-3009.224365234375,194719.53125,0.0,15.650327638503317
"(168, 313)",ugriz,100000000.0,111439535.95754053,1685838041947.7148,-3662.84912109375,44009.16796875,5.06e-06,59417.63911654746,100000000.0,4572393.560228665,551498042.838589,-27.17837142944336,1580.7760009765625,0.0,76144.82378637414,100000000.0,351947239.88626105,1661892116511.2551,-1540.4010009765625,12438.6103515625,1.169e-05,3231.7813650131675,100000000.0,39695856700.6073,2.0633820788342824e+16,-158403.390625,731372.1875,0.0,1344.738716941106,100000000.0,23497184.28278941,6881424894.566899,-24.030351638793945,2142.294677734375,0.0,9371.944102632799
"(275, 296)",ugriz,100000000.0,166290484.20983794,2855538690357.0737,-8554.05859375,52061.90625,2.23e-06,48757.92396187336,100000000.0,8704992.32603072,1316049773.2771819,-59.56863021850586,1983.0855712890625,0.0,45146.337186511846,100000000.0,418703530.8047888,2001147351337.7659,-2118.76953125,13367.107421875,7.38e-06,2530.516981041221,100000000.0,38704626718.0789,1.5971531198215364e+16,-113352.40625,551485.0625,0.0,1088.2639623040577,100000000.0,20822488.017083153,3775898606.7725043,-126.73289489746094,2392.03955078125,0.0,21276.418960333565
"(107, 303)",ugriz,100000000.0,164170229.0672945,1483094098825.5823,-3997.52978515625,37188.453125,0.00170862,50091.533409746255,100000000.0,10901520.012405861,1749741616.5125244,-10.763199806213379,1121.723876953125,0.0,12954.43208994777,100000000.0,454838967.363159,2753299380878.214,-2106.4013671875,13308.9375,9.66e-06,3008.1645100256565,100000000.0,46113263028.03184,2.485807665414255e+16,-159708.25,763639.5,0.0,1201.0816890460092,100000000.0,18668561.088879816,3003744379.7783403,-19.722156524658203,2112.564453125,0.0,21562.45584858882
"(233, 299)",ugriz,100000000.0,30582128.756532878,454994347575.4205,-1470.19873046875,34823.05859375,0.6296784,146346.56958887755,100000000.0,6330824.909901556,832218826.2661012,-10.174887657165527,1624.22216796875,0.0,39017.21339703554,100000000.0,455108724.29616296,2471782210161.5273,-1700.3331298828125,11161.5859375,5.12e-06,2417.9214882259953,100000000.0,42322763697.9272,2.0082060698853572e+16,-128909.7421875,703745.75,0.0,1148.6947903860146,100000000.0,21235061.097072396,5336386900.141504,-10.86014461517334,2485.1220703125,0.0,12598.450414382998
"(225, 295)",ugriz,100000000.0,235375773.14422253,2529260613263.922,-5022.64404296875,46361.32421875,0.01256769,38443.44853644698,100000000.0,4613725.871395068,439827894.6487055,-155.93345642089844,1192.3892822265625,0.0,59922.59283036718,100000000.0,262661115.6455111,1344874040483.1746,-1732.2216796875,12699.3203125,3.2e-06,4457.979402149161,100000000.0,32335897050.86427,1.7408198657418784e+16,-148340.78125,822894.0625,0.0,1731.8684439786282,100000000.0,13548942.864697907,2170070033.0251102,-121.6191635131836,2216.196044921875,0.0,28362.03373957441
"(244, 308)",ugriz,100000000.0,236458273.10536385,3205695109955.732,-478.5196228027344,40744.8046875,0.00034694,31997.626710364188,100000000.0,14301597.374673298,3146478624.757544,-10.50401496887207,1586.1387939453125,0.0,14905.798471107988,100000000.0,610501022.2723844,3702770233131.877,-2397.6064453125,13717.29296875,4.425e-05,2109.1242820968514,100000000.0,30672153153.76641,9200603768355408.0,-97960.4765625,413498.53125,0.0,1017.893843744765,100000000.0,33084422.106220603,8046181995.881663,-10.129366874694824,2496.09716796875,0.0,9799.117491874402
"(236, 304)",ugriz,100000000.0,125092937.8078812,1352759936296.9263,-430.2151184082031,38434.01171875,2.837e-05,61749.90813073507,100000000.0,7418245.384268959,967645690.404007,-37.44050216674805,1790.543212890625,0.0,38489.98138882,100000000.0,319454721.26442856,1392914061086.7952,-1502.6104736328125,9502.98046875,3.857e-05,2936.242300419259,100000000.0,26234386205.314823,1.1251220896145384e+16,-163463.96875,608585.125,0.0,1749.987249345415,100000000.0,17920202.37025694,3620546873.713299,-98.4327621459961,2369.955078125,0.0,22305.696315451507
"(202, 311)",ugriz,100000000.0,120000282.55674064,1332510457487.1653,-2559.544189453125,42023.76171875,0.00074679,69608.38048978183,100000000.0,8914273.96417557,1365916994.5305586,-17.10745620727539,1270.684814453125,0.0,19711.82561394269,100000000.0,313769460.7849166,1234167691712.287,-1628.9661865234375,10254.8603515625,1.089e-05,2846.422125292511,100000000.0,31843801154.436615,1.446747160691118e+16,-135210.59375,702719.0,0.0,1480.7729141119119,100000000.0,20817409.77052102,4719131325.4798565,-23.04460334777832,2619.828369140625,0.0,18991.554082522536
"(194, 307)",ugriz,100000000.0,133941990.72833271,1805579799362.0364,-2971.494384765625,36577.359375,4.68e-06,48088.241906065225,100000000.0,4911000.448931878,461136221.07798135,-26.306013107299805,1293.1265869140625,0.0,54982.40114530379,100000000.0,351936463.33342505,1690513684066.6077,-1769.5076904296875,12191.87109375,5.98e-06,3561.0362889954604,100000000.0,35516829672.64547,1.6923388441895624e+16,-144936.921875,708903.5625,0.0,1375.2657098324112,100000000.0,18870016.752867356,4048779225.1611843,-24.18100929260254,2390.101318359375,0.0,18507.741108048784
"(301, 290)",ugriz,100000000.0,138089984.51344132,1904169777690.1216,-230.84950256347656,54112.62890625,3.33e-06,68123.36568813094,100000000.0,9818458.366313433,1826185485.9333158,-145.9971160888672,1434.052490234375,0.0,23891.113958083806,100000000.0,510996283.8309502,1651960392267.2334,-2146.695556640625,12440.427734375,0.00149958,3204.9527264096982,100000000.0,17404717899.575832,5771261289255797.0,-121847.8671875,480964.09375,0.0,2025.9139748717396,100000000.0,22706061.068976432,4838846396.991964,-14.946165084838867,2193.199462890625,0.0,14609.27378114531
"(111, 309)",ugriz,100000000.0,513382222.5559013,2291454222460.101,-7080.48486328125,42154.3515625,0.04333725,29675.469539721238,100000000.0,6275634.809253026,1095969308.910224,-4.385983467102051,1404.795166015625,0.0,35450.33878618018,100000000.0,536674686.0534526,2107892501647.4148,-2142.104248046875,14052.828125,3.98e-06,3146.7381783086116,100000000.0,46257993943.68158,2.6762885253306856e+16,-178492.5,784997.3125,0.0,1285.195874414367,100000000.0,13478729.034272425,2166238569.7872763,-59.28859329223633,1986.4283447265625,0.0,32159.76495608502
"(226, 296)",ugriz,100000000.0,862252687.9173243,2137270466710.6418,-1599.968994140625,45578.8125,0.05182413,19669.834535155478,100000000.0,6172879.9984759325,814335106.3456739,-25.180723190307617,1586.2874755859375,0.0,40234.11128269576,100000000.0,341353862.1353607,1803777462278.2744,-1251.1905517578125,13692.94140625,4e-06,3601.893336766408,100000000.0,29630237064.62449,1.6493742674376164e+16,-159557.28125,787842.375,0.0,1966.7841643924812,100000000.0,5715135.68379396,3435437429.7302656,-48.96914291381836,2395.845703125,1e-08,15768.289840556492
"(185, 258)",ugriz,100000000.0,176290060.48598382,2208135490969.361,-3637.264892578125,52894.0234375,4.615e-05,57531.92824915081,100000000.0,74413487.99129193,9590374014.469955,-52.845062255859375,1261.249267578125,0.0,281.32061977671475,100000000.0,377898459.28594553,1534417652318.0771,-1631.53857421875,9956.2001953125,1.212e-05,2325.547835068188,100000000.0,23759969168.51869,1.7595930787045954e+16,-275079.03125,1082543.5,0.0,3285.817747908371,100000000.0,25843527.0212739,6018775097.199212,-24.34636878967285,2211.05859375,0.0,13834.866440414513
"(270, 302)",ugriz,100000000.0,178775275.90918133,1753217344635.2856,-54.80856704711914,35634.29296875,0.00018871,40901.718637283986,100000000.0,16772513.210511778,3396783772.863943,-65.33116149902344,1737.1724853515625,0.0,12621.382717296938,100000000.0,524389571.14116025,2448973667941.3853,-1935.3802490234375,13228.08203125,4.88e-06,2315.2492829944313,100000000.0,28639363219.670036,1.0847308064533996e+16,-117374.1640625,543327.75,0.0,1399.2551183957232,100000000.0,35178560.48721515,7495407007.058555,-27.07756996154785,2222.154541015625,0.0,8951.947401469346
"(195, 308)",ugriz,100000000.0,157254745.5717181,2507811087797.8057,-5775.70263671875,41020.6015625,4.339e-05,39498.864240841554,100000000.0,7248686.687848828,1120764852.082569,-19.800901412963867,1446.5098876953125,0.0,31751.008016500753,100000000.0,364456924.8966654,1386565591731.688,-1720.6685791015625,11633.9619140625,5.07e-06,2914.2899979818535,100000000.0,41821133287.620476,2.1458199984814172e+16,-145671.234375,698648.625,0.0,1254.7383373211194,100000000.0,19201225.05128385,4258803235.366136,-8.14471435546875,2811.806396484375,1e-08,22772.712353452756
"(206, 317)",ugriz,100000000.0,362643869.3588743,6236212645514.137,-6903.97509765625,53682.109375,0.0233087,20261.015642185394,100000000.0,13992720.14807172,2673689461.189159,-28.5933837890625,1731.1434326171875,0.0,16226.564065837658,100000000.0,574905018.5030469,3799456016523.5884,-2205.822998046875,14122.021484375,4.15e-06,2469.7800449621095,100000000.0,47184848702.63289,1.9784928058984004e+16,-112434.4375,634471.9375,0.0,913.6559781563453,100000000.0,33594824.498588905,7661229306.022836,-34.016300201416016,2243.129638671875,0.0,8638.305499782475
"(198, 313)",ugriz,100000000.0,177770317.99158534,2820247655019.986,-2875.8681640625,41809.171875,1.37e-06,34017.77785440106,100000000.0,9275793.206762336,1448828438.7467775,-35.014427185058594,1680.8907470703125,0.0,25851.03284104453,100000000.0,678401285.3521221,3777817933631.0015,-1756.337646484375,12461.16796875,4.57e-06,1614.4227332345383,100000000.0,56694249790.72841,2.222971393137753e+16,-125017.8359375,605169.625,0.0,725.7796333789252,100000000.0,-130318171.71104097,19259707679.784893,-225.4320831298828,2157.67236328125,0.0,535.5095568624698
"(164, 320)",ugriz,100000000.0,153167898.79003516,2579416666488.0635,-9528.8681640625,48942.828125,6.82e-06,44906.569079289184,100000000.0,8879963.630181357,1306159444.7120438,-8.875146865844727,1350.2711181640625,0.0,20424.604240873585,100000000.0,346540323.1312043,1859998078438.531,-1918.261962890625,12856.0048828125,0.00020022,3365.2674254164217,100000000.0,36558731118.713326,1.9184592604565444e+16,-163419.15625,808645.6875,0.0,1518.3797069920388,100000000.0,17759029.836911567,3884365423.688037,-137.8656463623047,2725.3056640625,0.0,24817.38038218889
"(263, 299)",ugriz,100000000.0,497295252.08423483,2360483868065.894,-7300.72314453125,56603.4609375,0.14850332,43303.053895061086,100000000.0,7238557.974249833,814081476.9996288,-11.841355323791504,1391.6009521484375,0.0,29798.91133241354,100000000.0,339917441.8826,1427161216377.6694,-1893.646484375,12703.0302734375,2.89e-06,3468.975411136321,100000000.0,25513407746.0189,9540812763954372.0,-128122.3984375,548306.6875,0.0,1549.4537166676369,100000000.0,20241979.016279723,3951354244.7156973,-474.3901062011719,2208.776611328125,0.0,17152.191204100094
"(255, 295)",ugriz,100000000.0,137222087.28500062,1776572766402.604,-309.202880859375,36818.640625,1.458e-05,50591.25947137082,100000000.0,7527808.520276062,1324261508.635144,-16.057605743408203,1578.05908203125,0.0,31749.15480357396,100000000.0,340484704.47756994,1783244660029.6692,-1958.8677978515625,12821.2392578125,9.31e-06,3565.5751455136956,100000000.0,36416829954.00974,1.9176425453709684e+16,-144628.546875,766160.6875,0.00226179,1487.283913301001,100000000.0,-12233316574.698042,30671405902645.92,-6814.48291015625,2238.2744140625,0.0,43.000057618345956
"(221, 302)",ugriz,100000000.0,106538276.64710656,1348846659593.665,-3806.467041015625,41757.1484375,7.659e-05,65717.84901219084,100000000.0,5293652.125810895,615923128.6009083,-13.710500717163086,1571.683837890625,0.0,60532.8800649055,100000000.0,314754016.3634618,1670486008492.4644,-2024.639892578125,13394.474609375,9.172e-05,3736.9759474055336,100000000.0,26737179068.969616,1.1303939001882804e+16,-109676.625,585865.5625,0.0,1623.9977856835567,100000000.0,15298428.281746125,2687476860.44593,-30.346988677978516,2530.1083984375,0.0,26766.34289208037
"(224, 307)",ugriz,100000000.0,130069853.72646697,1768537686223.6433,-4238.57080078125,41507.86328125,9.28e-06,55689.306167883835,100000000.0,6628164.586837048,959331291.3030378,-16.84632110595703,1292.412353515625,0.0,29901.546530720727,100000000.0,320210285.9951619,1331441367713.598,-1457.3944091796875,11915.095703125,1.248e-05,3233.6439294566726,100000000.0,27663749828.59768,9987498305525680.0,-115391.2421875,486170.125,0.0,1338.9008736524283,100000000.0,22053819.49597064,4794909200.45174,-29.326702117919922,2546.711669921875,0.0,15680.672654980011
